folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
1,DenseNet201,128,0.3,0.3,32,11,0.8177083134651184,0.8200312852859497,0.8187500238418579,0.8203125,0.8193359375,0.81925368309021,0.6392338275909424,0.9048593640327454,1575.0,345.0,348.0,1572.0,219.70421814918518,0.7166666388511658,0.7211740016937256,0.7166666388511658,0.7229166626930237,0.7190358638763428,0.718200147151947,0.43965357542037964,0.7951757907867432,347.0,133.0,136.0,344.0,3.8655734062194824
2,DenseNet201,128,0.3,0.3,32,7,0.8244791626930237,0.825039267539978,0.8203125,0.8260416388511658,0.8227016925811768,0.8214998245239258,0.6467272639274597,0.9040489792823792,1586.0,334.0,345.0,1575.0,178.15760016441345,0.65625,0.6555323600769043,0.6541666388511658,0.65625,0.6554975509643555,0.6535638570785522,0.3104339838027954,0.720883309841156,315.0,165.0,166.0,314.0,2.41603946685791
3,DenseNet201,128,0.3,0.3,32,7,0.8072916865348816,0.8084551095962524,0.8067708611488342,0.8088541626930237,0.8075195550918579,0.807548463344574,0.615903913974762,0.8934758901596069,1553.0,367.0,371.0,1549.0,157.7162160873413,0.6875,0.6876310110092163,0.6833333373069763,0.6895833611488342,0.684755265712738,0.6866792440414429,0.3729095458984375,0.7345725893974304,331.0,149.0,152.0,328.0,2.9716336727142334
4,DenseNet201,128,0.3,0.3,32,15,0.9510416388511658,0.9510161280632019,0.9505208134651184,0.9510416388511658,0.9507590532302856,0.9506272077560425,0.9016283750534058,0.9890134334564209,1826.0,94.0,95.0,1825.0,256.18276143074036,0.6979166865348816,0.7008368372917175,0.6979166865348816,0.7020833492279053,0.6994377970695496,0.6990530490875244,0.40003055334091187,0.763793408870697,337.0,143.0,145.0,335.0,2.3674957752227783
5,DenseNet201,128,0.3,0.3,32,14,0.9510416388511658,0.9529534578323364,0.9494791626930237,0.953125,0.9512460827827454,0.9496928453445435,0.9027137756347656,0.9881123900413513,1830.0,90.0,97.0,1823.0,241.26635599136353,0.7145833373069763,0.7160751819610596,0.7145833373069763,0.7166666388511658,0.7152446508407593,0.7153409123420715,0.4312591552734375,0.7624826431274414,344.0,136.0,137.0,343.0,3.0325441360473633
6,DenseNet201,128,0.3,0.3,32,14,0.934374988079071,0.9338541626930237,0.9338541626930237,0.9338541626930237,0.933775782585144,0.9341122508049011,0.8678182363510132,0.9820457100868225,1793.0,127.0,127.0,1793.0,238.59129452705383,0.6979166865348816,0.6972860097885132,0.6958333253860474,0.6979166865348816,0.6965938806533813,0.6964015364646912,0.39376527070999146,0.7431119680404663,335.0,145.0,146.0,334.0,2.290562152862549
7,DenseNet201,128,0.3,0.3,32,3,0.7338541746139526,0.7227365970611572,0.7317708134651184,0.7192708253860474,0.7272698283195496,0.7284861207008362,0.4515529274940491,0.8052850961685181,1381.0,539.0,515.0,1405.0,114.97503232955933,0.6645833253860474,0.6620278358459473,0.6937500238418579,0.6458333134651184,0.6778067350387573,0.6776984930038452,0.34006279706954956,0.72342449426651,310.0,170.0,147.0,333.0,2.370497226715088
8,DenseNet201,128,0.3,0.3,32,1,0.6864583492279053,0.6778242588043213,0.675000011920929,0.6791666746139526,0.6759997010231018,0.6773922443389893,0.3551342785358429,0.7354665398597717,1304.0,616.0,624.0,1296.0,91.09915041923523,0.6208333373069763,0.6115108132362366,0.7083333134651184,0.550000011920929,0.6583191156387329,0.6462835669517517,0.26057228446006775,0.6919379234313965,264.0,216.0,140.0,340.0,2.918804883956909
9,DenseNet201,128,0.3,0.3,32,6,0.7932291626930237,0.7942708134651184,0.7942708134651184,0.7942708134651184,0.7941936254501343,0.7945643067359924,0.5887888669967651,0.8782732486724854,1525.0,395.0,395.0,1525.0,153.01134276390076,0.7124999761581421,0.7121848464012146,0.706250011920929,0.7145833373069763,0.7095237970352173,0.7080808877944946,0.420908659696579,0.7639301419258118,343.0,137.0,141.0,339.0,3.1366090774536133
10,DenseNet201,128,0.3,0.3,32,8,0.7979166507720947,0.7960457801818848,0.796875,0.7958333492279053,0.7964891791343689,0.7967630624771118,0.5929400324821472,0.8767543435096741,1528.0,392.0,390.0,1530.0,177.45217514038086,0.7229166626930237,0.723849356174469,0.7208333611488342,0.7250000238418579,0.7221559882164001,0.7223485112190247,0.4458516538143158,0.7950628995895386,348.0,132.0,134.0,346.0,2.92706561088562
