epoch,accuracy,auc,f1_score,fn,fp,loss,lr,mcc,npv,precision,recall,specificity,tn,tp,val_accuracy,val_auc,val_f1_score,val_fn,val_fp,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity,val_tn,val_tp
0,0.581250011920929,0.6352733969688416,0.5734254717826843,964.0,990.0,0.7439411878585815,0.01,0.14339381456375122,0.5726585984230042,0.5919208526611328,0.5983333587646484,0.5651041865348816,1410.0,1436.0,0.5,0.5052560567855835,0.5,240.0,240.0,3.0344250202178955,0.0,0.5,0.5,0.5,0.5,240.0,240.0
1,0.6630208492279053,0.7221358418464661,0.6616563200950623,650.0,649.0,0.6242353320121765,0.01,0.3240622878074646,0.6615809202194214,0.6618030071258545,0.6614583134651184,0.6619791388511658,1271.0,1270.0,0.5,0.5005208253860474,0.5,240.0,240.0,4.544224739074707,0.0,0.5,0.5,0.5,0.5,240.0,240.0
2,0.706250011920929,0.7868568897247314,0.7069934606552124,561.0,567.0,0.5566094517707825,0.01,0.412847101688385,0.7063907384872437,0.7056074738502502,0.707812488079071,0.7046874761581421,1353.0,1359.0,0.5,0.5010416507720947,0.5,240.0,240.0,4.081604957580566,0.0,0.5,0.5,0.5,0.5,240.0,240.0
3,0.7578125,0.828633725643158,0.7559013962745667,469.0,468.0,0.5072011351585388,0.01,0.5123359560966492,0.7560763955116272,0.7561230063438416,0.7557291388511658,0.7562500238418579,1452.0,1451.0,0.5083333253860474,0.5784244537353516,0.5083333253860474,236.0,236.0,1.7842803001403809,0.01666666753590107,0.5083333253860474,0.5083333253860474,0.5083333253860474,0.5083333253860474,244.0,244.0
4,0.7526041865348816,0.8327434659004211,0.7461738586425781,493.0,477.0,0.5022528767585754,0.01,0.4950375258922577,0.745743989944458,0.7494747638702393,0.7432291507720947,0.7515624761581421,1443.0,1427.0,0.5020833611488342,0.5695269107818604,0.5020833611488342,239.0,239.0,1.9684255123138428,0.004166666883975267,0.5020833611488342,0.5020833611488342,0.5020833611488342,0.5020833611488342,241.0,241.0
5,0.7770833373069763,0.855803906917572,0.778511643409729,426.0,422.0,0.46960359811782837,0.01,0.5585920810699463,0.7795305848121643,0.7797494530677795,0.778124988079071,0.7802083492279053,1498.0,1494.0,0.5,0.5890928506851196,0.5,240.0,240.0,1.6529366970062256,0.0,0.5,0.5,0.5,0.5,240.0,240.0
6,0.7901041507720947,0.8710921406745911,0.7929698824882507,392.0,406.0,0.448821097612381,0.01,0.5845405459403992,0.7943764925003052,0.7900723814964294,0.7958333492279053,0.7885416746139526,1514.0,1528.0,0.6229166388511658,0.6897569894790649,0.6263312697410583,182.0,172.0,0.8286316990852356,0.26256129145622253,0.6305257678031921,0.6340425610542297,0.6208333373069763,0.6416666507720947,308.0,298.0
7,0.8104166388511658,0.8891960382461548,0.8085835576057434,368.0,366.0,0.41678521037101746,0.01,0.6179452538490295,0.809042751789093,0.8091762065887451,0.8083333373069763,0.809374988079071,1554.0,1552.0,0.5833333134651184,0.66085284948349,0.5823568105697632,199.0,206.0,1.0336617231369019,0.15612803399562836,0.5765256285667419,0.5770020484924316,0.5854166746139526,0.5708333253860474,274.0,281.0
8,0.8260416388511658,0.905733585357666,0.8248351812362671,338.0,333.0,0.389229416847229,0.01,0.6507160067558289,0.8249613046646118,0.8261096477508545,0.8239583373069763,0.8265625238418579,1587.0,1582.0,0.6083333492279053,0.673849880695343,0.6053922772407532,191.0,185.0,0.7659140825271606,0.21669521927833557,0.6078394651412964,0.6097046136856079,0.6020833253860474,0.6145833134651184,295.0,289.0
9,0.8223958611488342,0.9077022671699524,0.8217753171920776,343.0,341.0,0.38498276472091675,0.01,0.6439234018325806,0.8216690421104431,0.8222106099128723,0.8213541507720947,0.8223958611488342,1579.0,1577.0,0.6000000238418579,0.6730143427848816,0.6077505350112915,187.0,192.0,0.8004368543624878,0.21038700640201569,0.6051433682441711,0.6041237115859985,0.6104166507720947,0.6000000238418579,288.0,293.0
10,0.8395833373069763,0.9254359602928162,0.8432289958000183,302.0,300.0,0.36001911759376526,0.0009999999,0.6866510510444641,0.8428596258163452,0.8435870409011841,0.8427083492279053,0.84375,1620.0,1618.0,0.6812499761581421,0.7337305545806885,0.6828845143318176,151.0,154.0,0.7115399241447449,0.364643394947052,0.6842741370201111,0.6811594367027283,0.6854166388511658,0.6791666746139526,326.0,329.0
11,0.8848958611488342,0.9565791487693787,0.8853404521942139,218.0,223.0,0.2818574011325836,0.0009999999,0.7706161141395569,0.886339545249939,0.8841558694839478,0.8864583373069763,0.8838541507720947,1697.0,1702.0,0.6499999761581421,0.694090723991394,0.6502645015716553,169.0,164.0,0.8723561763763428,0.30623677372932434,0.6535353064537048,0.6547368168830872,0.6479166746139526,0.6583333611488342,316.0,311.0
12,0.9020833373069763,0.9677633047103882,0.9009943008422852,191.0,189.0,0.24310415983200073,0.0009999999,0.8021870851516724,0.9007055163383484,0.9014598727226257,0.9005208611488342,0.901562511920929,1731.0,1729.0,0.668749988079071,0.709012508392334,0.6665674448013306,161.0,157.0,0.8570899367332458,0.33749592304229736,0.6688762903213501,0.6701680421829224,0.6645833253860474,0.6729166507720947,323.0,319.0
13,0.917187511920929,0.9770703315734863,0.9164206385612488,161.0,160.0,0.20523867011070251,0.0009999999,0.8329598903656006,0.9162508249282837,0.9166232347488403,0.9161458611488342,0.9166666865348816,1760.0,1759.0,0.6604166626930237,0.7165212035179138,0.6611441373825073,164.0,159.0,0.8562678694725037,0.3270985782146454,0.6630681753158569,0.6652631759643555,0.6583333611488342,0.668749988079071,321.0,316.0
