epoch,accuracy,auc,f1_score,fn,fp,loss,lr,mcc,npv,precision,recall,specificity,tn,tp,val_accuracy,val_auc,val_f1_score,val_fn,val_fp,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity,val_tn,val_tp
0,0.6171875,0.6569294929504395,0.6055359244346619,908.0,954.0,0.7512556910514832,0.01,0.20419743657112122,0.6040445566177368,0.6099754571914673,0.621666669845581,0.590624988079071,1446.0,1492.0,0.5916666388511658,0.6341362595558167,0.6600288152694702,55.0,383.0,0.780752956867218,0.10195925086736679,0.5780303478240967,0.5259901285171509,0.8854166865348816,0.20208333432674408,97.0,425.0
1,0.7041666507720947,0.7638188004493713,0.6941725611686707,579.0,601.0,0.5784348845481873,0.01,0.3862078785896301,0.6956442594528198,0.690525233745575,0.698437511920929,0.6869791746139526,1319.0,1341.0,0.65625,0.6853689551353455,0.6673294305801392,132.0,227.0,0.6645845174789429,0.24853505194187164,0.6250132322311401,0.6052173972129822,0.7250000238418579,0.5270833373069763,253.0,348.0
2,0.7520833611488342,0.8355238437652588,0.7499343752861023,474.0,491.0,0.4999694228172302,0.01,0.4980446994304657,0.75090092420578,0.7465152144432068,0.753125011920929,0.7442708611488342,1429.0,1446.0,0.6791666746139526,0.7200239300727844,0.6926401853561401,128.0,189.0,0.654796302318573,0.3403693735599518,0.683729350566864,0.6506469249725342,0.7333333492279053,0.606249988079071,291.0,352.0
3,0.807812511920929,0.8863876461982727,0.8064444065093994,371.0,372.0,0.4249662756919861,0.01,0.613353431224823,0.8071253299713135,0.8063508868217468,0.8067708611488342,0.8062499761581421,1548.0,1549.0,0.6479166746139526,0.7111892104148865,0.6525079011917114,165.0,173.0,0.8330638408660889,0.29575201869010925,0.6465967893600464,0.6454917788505554,0.65625,0.6395833492279053,307.0,315.0
4,0.8411458134651184,0.9123292565345764,0.8378897309303284,313.0,308.0,0.3759332001209259,0.01,0.6769106388092041,0.8380166292190552,0.8391644954681396,0.8369791507720947,0.8395833373069763,1612.0,1607.0,0.7041666507720947,0.7319011092185974,0.7090579867362976,134.0,149.0,0.9036902189254761,0.41119158267974854,0.7137829661369324,0.6989899277687073,0.7208333611488342,0.6895833611488342,331.0,346.0
5,0.8567708134651184,0.9366599917411804,0.8587959408760071,269.0,274.0,0.32062071561813354,0.01,0.7174016237258911,0.8596677184104919,0.8576623201370239,0.8598958253860474,0.8572916388511658,1646.0,1651.0,0.6729166507720947,0.7550955414772034,0.6735391020774841,154.0,161.0,0.7628560662269592,0.3439263105392456,0.6759331226348877,0.6694045066833496,0.6791666746139526,0.6645833253860474,319.0,326.0
6,0.9078124761581421,0.9630013108253479,0.9080169796943665,178.0,175.0,0.24694369733333588,0.01,0.8163050413131714,0.9075382351875305,0.9087115526199341,0.9072916507720947,0.9088541865348816,1745.0,1742.0,0.543749988079071,0.6307052969932556,0.544510543346405,219.0,217.0,1.8045958280563354,0.09165038913488388,0.5463383793830872,0.5460250973701477,0.543749988079071,0.5479166507720947,263.0,261.0
7,0.8973958492279053,0.9635428786277771,0.8968294262886047,198.0,198.0,0.24507607519626617,0.01,0.7939103245735168,0.8970983624458313,0.8968750238418579,0.8968750238418579,0.8968750238418579,1722.0,1722.0,0.7104166746139526,0.7859636545181274,0.7047138214111328,145.0,136.0,0.7443488240242004,0.41479232907295227,0.7031602263450623,0.7112526297569275,0.6979166865348816,0.7166666388511658,344.0,335.0
8,0.9244791865348816,0.9791476726531982,0.9251099824905396,146.0,141.0,0.18479248881340027,0.01,0.8506600260734558,0.9243803024291992,0.9263707399368286,0.9239583611488342,0.926562488079071,1779.0,1774.0,0.71875,0.7671419978141785,0.7175925374031067,136.0,135.0,1.0374000072479248,0.43544209003448486,0.7169191837310791,0.7181628346443176,0.7166666388511658,0.71875,345.0,344.0
9,0.9416666626930237,0.9855883717536926,0.9412412643432617,116.0,109.0,0.15286146104335785,0.01,0.8829262852668762,0.9400107264518738,0.9430214166641235,0.9395833611488342,0.9432291388511658,1811.0,1804.0,0.668749988079071,0.7141515016555786,0.6708630919456482,157.0,160.0,1.2778829336166382,0.3396006226539612,0.6706887483596802,0.6687370538711548,0.6729166507720947,0.6666666865348816,320.0,323.0
