epoch,accuracy,auc,f1_score,fn,fp,loss,lr,mcc,npv,precision,recall,specificity,tn,tp,val_accuracy,val_auc,val_f1_score,val_fn,val_fp,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity,val_tn,val_tp
0,0.5557291507720947,0.5641724467277527,0.5491276383399963,1082.0,1084.0,0.8429009914398193,0.01,0.10035447776317596,0.5504353046417236,0.5487093925476074,0.5491666793823242,0.5494791865348816,1316.0,1318.0,0.5,0.5,0.5,240.0,240.0,0.6984042525291443,0.0,0.5,0.5,0.5,0.5,240.0,240.0
1,0.5703125,0.6019201278686523,0.5798315405845642,793.0,836.0,0.7105994820594788,0.01,0.15195725858211517,0.5779517889022827,0.5741212368011475,0.5869791507720947,0.5645833611488342,1084.0,1127.0,0.4895833432674408,0.46589189767837524,0.487407386302948,249.0,240.0,0.6949054598808289,-0.018355751410126686,0.48787879943847656,0.4904458522796631,0.48124998807907104,0.5,240.0,231.0
2,0.5880208611488342,0.616015613079071,0.5779414772987366,803.0,825.0,0.6842629909515381,0.01,0.15262457728385925,0.5773333311080933,0.5751802325248718,0.5817708373069763,0.5703125,1095.0,1117.0,0.5,0.5266687870025635,0.5020512938499451,239.0,240.0,0.7008237242698669,0.0020517667289823294,0.5,0.5010395050048828,0.5020833611488342,0.5,240.0,241.0
3,0.6041666865348816,0.6334531307220459,0.5968886613845825,776.0,765.0,0.6723640561103821,0.01,0.19784168899059296,0.5987584590911865,0.5992666482925415,0.5958333611488342,0.6015625,1155.0,1144.0,0.5333333611488342,0.5564799904823303,0.6524531245231628,61.0,391.0,0.6886299252510071,0.05391940101981163,0.5290101766586304,0.5172839760780334,0.8729166388511658,0.18541666865348816,89.0,419.0
4,0.604687511920929,0.6374029517173767,0.594727635383606,789.0,750.0,0.6634634733200073,0.01,0.1989431381225586,0.5974107384681702,0.6012759208679199,0.589062511920929,0.609375,1170.0,1131.0,0.5854166746139526,0.5931640863418579,0.596806526184082,181.0,219.0,0.684438169002533,0.1676652878522873,0.5949467420578003,0.57722008228302,0.6229166388511658,0.543749988079071,261.0,299.0
5,0.629687488079071,0.6915203928947449,0.6288784146308899,710.0,715.0,0.6270861029624939,0.01,0.25818100571632385,0.6301853656768799,0.6285714507102966,0.6302083134651184,0.6276041865348816,1205.0,1210.0,0.5,0.5455837845802307,0.5020512938499451,239.0,240.0,0.694483757019043,0.0020517667289823294,0.5,0.5010395050048828,0.5020833611488342,0.5,240.0,241.0
6,0.6395833492279053,0.7006573677062988,0.6413456201553345,689.0,688.0,0.6235965490341187,0.01,0.28294798731803894,0.6411751508712769,0.6414799094200134,0.6411458253860474,0.6416666507720947,1232.0,1231.0,0.6645833253860474,0.7157682776451111,0.6647225618362427,164.0,155.0,0.6358533501625061,0.335657000541687,0.6641206741333008,0.6709129214286804,0.6583333611488342,0.6770833134651184,325.0,316.0
7,0.6442708373069763,0.7211819887161255,0.6450658440589905,682.0,679.0,0.6055991649627686,0.01,0.2913093566894531,0.6457931399345398,0.6458007097244263,0.6447916626930237,0.6463541388511658,1241.0,1238.0,0.6145833134651184,0.6705425977706909,0.6144642233848572,186.0,181.0,0.6435489058494568,0.23536677658557892,0.6187988519668579,0.6189473867416382,0.612500011920929,0.6229166388511658,299.0,294.0
8,0.6489583253860474,0.7116883993148804,0.6478779315948486,675.0,678.0,0.6155471801757812,0.01,0.29549068212509155,0.6479719281196594,0.6474258899688721,0.6484375,0.6468750238418579,1242.0,1245.0,0.5583333373069763,0.6201931238174438,0.5583333373069763,212.0,212.0,0.94830721616745,0.11666666716337204,0.5583333373069763,0.5583333373069763,0.5583333373069763,0.5583333373069763,268.0,268.0
9,0.671875,0.7343413233757019,0.6706508994102478,633.0,630.0,0.6018243432044983,0.01,0.34228143095970154,0.6711953282356262,0.67136150598526,0.6703125238418579,0.671875,1290.0,1287.0,0.6312500238418579,0.698046863079071,0.6312500238418579,177.0,177.0,0.6310770511627197,0.26249998807907104,0.6312500238418579,0.6312500238418579,0.6312500238418579,0.6312500238418579,303.0,303.0
10,0.6630208492279053,0.7527738213539124,0.6646901965141296,639.0,654.0,0.5768558979034424,0.0009999999,0.3266865015029907,0.6643426418304443,0.6620154976844788,0.667187511920929,0.659375011920929,1266.0,1281.0,0.699999988079071,0.7601497173309326,0.6986110806465149,145.0,143.0,0.5755140781402588,0.3999796509742737,0.7006312608718872,0.7008368372917175,0.6979166865348816,0.7020833492279053,337.0,335.0
11,0.6848958134651184,0.7790940999984741,0.6858862042427063,601.0,606.0,0.5546516180038452,0.0009999999,0.3715018630027771,0.6865853071212769,0.6851947903633118,0.6869791746139526,0.684374988079071,1314.0,1319.0,0.7250000238418579,0.7782248258590698,0.7249999642372131,132.0,132.0,0.5612000823020935,0.44999998807907104,0.7250000238418579,0.7250000238418579,0.7250000238418579,0.7250000238418579,348.0,348.0
12,0.7015625238418579,0.7963047623634338,0.7030366659164429,568.0,574.0,0.5330199003219604,0.0009999999,0.4053424596786499,0.7033109664916992,0.701973021030426,0.7041666507720947,0.7010416388511658,1346.0,1352.0,0.7083333134651184,0.7657508850097656,0.7077563405036926,140.0,141.0,0.5759251713752747,0.4145863950252533,0.7073925137519836,0.7068607211112976,0.7083333134651184,0.706250011920929,339.0,340.0
13,0.7015625238418579,0.8008001446723938,0.7000302076339722,579.0,570.0,0.525603175163269,0.0009999999,0.4016610383987427,0.6999428272247314,0.7017268538475037,0.698437511920929,0.703125,1350.0,1341.0,0.706250011920929,0.7637239694595337,0.707211434841156,140.0,142.0,0.5758050680160522,0.41250407695770264,0.7063844203948975,0.7053942084312439,0.7083333134651184,0.7041666507720947,338.0,340.0
14,0.7239583134651184,0.8079975843429565,0.7205183506011963,539.0,532.0,0.5223358869552612,0.0009999999,0.44240492582321167,0.720484733581543,0.7219027876853943,0.7192708253860474,0.7229166626930237,1388.0,1381.0,0.699999988079071,0.7538477182388306,0.7022754549980164,142.0,145.0,0.5977160930633545,0.40209853649139404,0.7016092538833618,0.6997929811477661,0.7041666507720947,0.6979166865348816,335.0,338.0
15,0.7151041626930237,0.8157522678375244,0.7135260701179504,554.0,543.0,0.510901153087616,9.999999e-05,0.4287729263305664,0.7130876183509827,0.715557873249054,0.7114583253860474,0.7171875238418579,1377.0,1366.0,0.6958333253860474,0.7587000131607056,0.6981480717658997,146.0,143.0,0.5946440100669861,0.3979645073413849,0.6974747180938721,0.7002096176147461,0.6958333253860474,0.7020833492279053,337.0,334.0
16,0.7223958373069763,0.8149035573005676,0.7254743576049805,530.0,522.0,0.513744056224823,9.999999e-05,0.45225760340690613,0.7251399159431458,0.7269874215126038,0.7239583134651184,0.7281249761581421,1398.0,1390.0,0.7083333134651184,0.7638216018676758,0.7095797061920166,139.0,140.0,0.5872442722320557,0.41882026195526123,0.7100643515586853,0.7089397311210632,0.7104166746139526,0.7083333134651184,340.0,341.0
