folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
1,VGG19,128,0.3,0.3,32,13,0.7880208492279053,0.7867914438247681,0.7880208492279053,0.7864583134651184,0.7873281240463257,0.7878711223602295,0.5745160579681396,0.8689873218536377,1510.0,410.0,407.0,1513.0,94.83146023750305,0.6791666746139526,0.6767241358757019,0.6541666388511658,0.6875,0.6643677949905396,0.6667050719261169,0.34176528453826904,0.7350174188613892,330.0,150.0,166.0,314.0,0.5015761852264404
2,VGG19,128,0.3,0.3,32,2,0.620312511920929,0.6121147871017456,0.6000000238418579,0.6197916865348816,0.6051651835441589,0.6090678572654724,0.2199246734380722,0.6543435454368591,1190.0,730.0,768.0,1152.0,40.703118562698364,0.5062500238418579,0.593123197555542,0.4312500059604645,0.7041666507720947,0.46744686365127563,0.5772744417190552,0.11469988524913788,0.5832790732383728,338.0,142.0,273.0,207.0,0.4970395565032959
3,VGG19,128,0.3,0.3,32,11,0.8213541507720947,0.8218749761581421,0.8218749761581421,0.8218749761581421,0.821862518787384,0.8219228386878967,0.6437815427780151,0.9026333689689636,1578.0,342.0,342.0,1578.0,85.1716582775116,0.75,0.753164529800415,0.7437499761581421,0.7562500238418579,0.7484073042869568,0.7470105290412903,0.5001427531242371,0.847714900970459,363.0,117.0,123.0,357.0,0.49686121940612793
4,VGG19,128,0.3,0.3,32,2,0.6078125238418579,0.603753924369812,0.6031249761581421,0.6041666865348816,0.6026319265365601,0.6047372221946716,0.2074967920780182,0.6538888812065125,1160.0,760.0,762.0,1158.0,40.650920152664185,0.5458333492279053,0.5444444417953491,0.5104166865348816,0.5729166865348816,0.5241127014160156,0.5430099368095398,0.08267946541309357,0.5735026001930237,275.0,205.0,235.0,245.0,0.7051229476928711
5,VGG19,128,0.3,0.3,32,0,0.4895833432674408,0.4937080442905426,0.49041667580604553,0.4963541626930237,0.4892916679382324,0.4909890294075012,-0.01564040035009384,0.49758753180503845,1193.0,1207.0,1223.0,1177.0,30.951366424560547,0.5,0.5,1.0,0.0,0.6666666269302368,0.0,0.0,0.49687501788139343,0.0,480.0,0.0,480.0,0.4982185363769531
6,VGG19,128,0.3,0.3,32,4,0.6541666388511658,0.6538461446762085,0.6552083492279053,0.653124988079071,0.6546327471733093,0.6542567610740662,0.30834150314331055,0.7148886322975159,1254.0,666.0,662.0,1258.0,50.71295762062073,0.6625000238418579,0.7239819169044495,0.3333333432674408,0.8729166388511658,0.44334229826927185,0.5715878009796143,0.2298758178949356,0.6955338716506958,419.0,61.0,320.0,160.0,0.49558043479919434
7,VGG19,128,0.3,0.3,32,0,0.5489583611488342,0.5346699953079224,0.5333333611488342,0.5307291746139526,0.5319047570228577,0.5320994257926941,0.06435485929250717,0.5575964450836182,1286.0,1114.0,1120.0,1280.0,31.03222346305847,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,240.0,240.0,240.0,240.0,0.6988065242767334
8,VGG19,128,0.3,0.3,32,0,0.5526041388511658,0.5215588808059692,0.5241666436195374,0.5239583253860474,0.527996838092804,0.5258522629737854,0.054646410048007965,0.5269211530685425,1246.0,1154.0,1142.0,1258.0,30.95586848258972,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,240.0,240.0,240.0,240.0,0.4971146583557129
9,VGG19,128,0.3,0.3,32,2,0.6307291388511658,0.6264190077781677,0.6322916746139526,0.6229166388511658,0.6291147470474243,0.6290595531463623,0.2554531991481781,0.670366108417511,1196.0,724.0,706.0,1214.0,40.903952836990356,0.6083333492279053,0.5020920634269714,1.0,0.008333333767950535,0.668599009513855,0.06666667014360428,0.017213258892297745,0.662840723991394,4.0,476.0,0.0,480.0,0.4994966983795166
10,VGG19,128,0.3,0.3,32,1,0.6135416626930237,0.6067653298377991,0.5979166626930237,0.612500011920929,0.6016728281974792,0.6044337749481201,0.21108876168727875,0.6455338597297668,1176.0,744.0,772.0,1148.0,35.99626564979553,0.6229166388511658,0.0,0.0,1.0,0.0,0.5,0.0,0.6641666293144226,480.0,0.0,480.0,0.0,0.49875402450561523
