folder,network,accuracy,precision,sensitivity,specificity,fmeasure,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_fmeasure,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
29,RandomForest,0.9864583333333333,0.9968085106382979,0.9760416666666667,0.996875,0.9863157894736841,0.976530612145252,0.9731278718502393,0.9994428168402778,957,3,23,937,18.988051891326904,0.6166666666666667,0.6052631578947368,0.6708333333333333,0.5625,0.6363636363636364,0.6308411212005416,0.23471471731518723,0.6751649305555556,135,105,79,161,0.0036199092864990234
30,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,20.556989908218384,0.5958333333333333,0.5592783505154639,0.9041666666666667,0.2875,0.6910828025477708,0.7499999991847827,0.24347145729112463,0.6958159722222221,69,171,23,217,0.027830123901367188
31,RandomForest,0.9895833333333334,0.9968287526427061,0.9822916666666667,0.996875,0.9895068205666316,0.9825462011311554,0.9792708047329649,0.9996131727430555,957,3,17,943,18.74070715904236,0.6125,0.6261682242990654,0.5583333333333333,0.6666666666666666,0.5903083700440529,0.601503759172367,0.22633204883964483,0.6509461805555556,160,80,106,134,0.003560304641723633
32,RandomForest,0.990625,0.9968354430379747,0.984375,0.996875,0.9905660377358491,0.984567901133275,0.981326669141032,0.9993755425347223,957,3,15,945,19.62340760231018,0.6083333333333333,0.6074380165289256,0.6125,0.6041666666666666,0.6099585062240663,0.6092436972230069,0.21667419020666814,0.6483854166666666,145,95,93,147,0.0034677982330322266
33,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,20.672932624816895,0.6979166666666666,0.6610169491525424,0.8125,0.5833333333333334,0.7289719626168225,0.7567567563476991,0.4066555773490603,0.7850000000000001,140,100,45,195,0.028163433074951172
34,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,19.983470916748047,0.6666666666666666,0.6538461538461539,0.7083333333333334,0.625,0.68,0.6818181815082645,0.33449680400283627,0.7367795138888888,150,90,70,170,0.027083635330200195
35,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,26.438339710235596,0.68125,0.6484641638225256,0.7916666666666666,0.5708333333333333,0.7129455909943715,0.7326203204638394,0.3716761032079221,0.7246875000000002,137,103,50,190,0.2791938781738281
36,RandomForest,0.9895833333333334,0.9968287526427061,0.9822916666666667,0.996875,0.9895068205666316,0.9825462011311554,0.9792708047329649,0.9996733940972222,957,3,17,943,18.964685201644897,0.6229166666666667,0.615686274509804,0.6541666666666667,0.5916666666666667,0.6343434343434343,0.6311111108306173,0.24631488782682545,0.6734548611111112,142,98,83,157,0.003576040267944336
37,RandomForest,0.9921875,0.9978925184404637,0.9864583333333333,0.9979166666666667,0.9921424829753799,0.9866117403721306,0.9844396273356064,0.9993842230902777,958,2,13,947,19.045701503753662,0.56875,0.5627376425855514,0.6166666666666667,0.5208333333333334,0.5884691848906562,0.5760368660939923,0.13813578457422707,0.5725954861111111,125,115,92,148,0.003777027130126953
38,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,20.130181789398193,0.63125,0.6060606060606061,0.75,0.5125,0.670391061452514,0.6721311471736988,0.270232002768764,0.7094704861111112,123,117,60,180,0.028469324111938477
39,RandomForest,0.9859375,0.9978655282817502,0.9739583333333334,0.9979166666666667,0.9857670005271482,0.9745676499517225,0.9721540491053926,0.9994314236111111,958,2,25,935,18.23227548599243,0.5916666666666667,0.5873015873015873,0.6166666666666667,0.5666666666666667,0.6016260162601625,0.5964912278085565,0.18356293058464493,0.6163368055555556,136,104,92,148,0.0035400390625
40,RandomForest,0.9875,0.9947145877378436,0.9802083333333333,0.9947916666666666,0.9874081846799581,0.9804928130410172,0.9751036949255906,0.9993104383680556,955,5,19,941,21.52481198310852,0.5770833333333333,0.5703422053231939,0.625,0.5291666666666667,0.5964214711729623,0.5852534559514961,0.15487951603776975,0.6051736111111111,127,113,90,150,0.003369569778442383
41,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,0.9999999999999999,960,0,0,960,36.574687004089355,0.6479166666666667,0.6017191977077364,0.875,0.42083333333333334,0.7130730050933786,0.77099236582367,0.3320549719330901,0.7394357638888889,101,139,30,210,0.2736077308654785
42,RandomForest,0.9942708333333333,1.0,0.9885416666666667,1.0,0.9942378208486118,0.988671472606728,0.9886065675571327,0.9998404947916667,960,0,11,949,18.713948249816895,0.55,0.5377358490566038,0.7125,0.3875,0.6129032258064517,0.5740740737197074,0.10574021142908588,0.5870052083333334,93,147,69,171,0.003314495086669922
43,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,20.50877094268799,0.5979166666666667,0.5718654434250765,0.7791666666666667,0.4166666666666667,0.6596119929453264,0.653594770814644,0.21012526114741462,0.6611979166666667,100,140,53,187,0.027748823165893555
44,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,19.963698148727417,0.5791666666666667,0.5542857142857143,0.8083333333333333,0.35,0.6576271186440678,0.6461538456568048,0.17814674775662825,0.635407986111111,84,156,46,194,0.026042699813842773
45,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,20.382660150527954,0.6416666666666667,0.6205673758865248,0.7291666666666666,0.5541666666666667,0.6704980842911877,0.6717171713779206,0.2877741391341145,0.7008767361111111,133,107,65,175,0.027311325073242188
