folder,network,accuracy,precision,sensitivity,specificity,fmeasure,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_fmeasure,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
43,SVMC,0.6932291666666667,0.7248484848484849,0.6229166666666667,0.7635416666666667,0.6700280112044819,0.6694063926329309,0.39033714002594067,0.7559418402777778,733,227,362,598,1103.0976922512054,0.59375,0.574750830564784,0.7208333333333333,0.4666666666666667,0.6395563770794824,0.6256983236727942,0.19386649139314138,0.6511458333333334,112,128,67,173,0.3881876468658447
44,SVMC,0.8661458333333333,0.8665276329509907,0.865625,0.8666666666666667,0.8660760812923398,0.8657648282137602,0.732292063960646,0.9438172743055555,832,128,129,831,1100.5979735851288,0.5833333333333334,0.55,0.9166666666666666,0.25,0.6874999999999999,0.7499999990625,0.22360679774997896,0.6509375000000001,60,180,20,220,0.17460155487060547
45,SVMC,0.9411458333333333,0.9578378378378378,0.9229166666666667,0.959375,0.940053050397878,0.9256281406104897,0.8828786273608338,0.9854535590277778,921,39,74,886,1087.5930709838867,0.6666666666666666,0.631578947368421,0.8,0.5333333333333333,0.7058823529411765,0.7272727268595042,0.3458572319330373,0.7346874999999999,128,112,48,192,0.16468453407287598
46,SVMC,0.9828125,0.9873817034700315,0.978125,0.9875,0.9827315541601256,0.9783281732736504,0.9656674374897964,0.9966585286458334,948,12,21,939,1113.5860633850098,0.5979166666666667,0.6516129032258065,0.42083333333333334,0.775,0.5113924050632911,0.5723076921315976,0.2094065820964331,0.6381163194444445,186,54,139,101,0.15163135528564453
47,SVMC,0.94375,0.9522292993630573,0.934375,0.953125,0.943217665615142,0.9355828219902267,0.8876560470057872,0.986623263888889,915,45,63,897,1090.3260822296143,0.5583333333333333,0.5319634703196348,0.9708333333333333,0.14583333333333334,0.687315634218289,0.8333333313492063,0.20644117909511078,0.7911284722222223,35,205,7,233,0.16193151473999023
48,SVMC,0.6911458333333333,0.7251533742331289,0.615625,0.7666666666666667,0.6659154929577465,0.6660633483560123,0.38672844856503286,0.7464268663194444,736,224,369,591,1116.5927376747131,0.6291666666666667,0.6061643835616438,0.7375,0.5208333333333334,0.6654135338345866,0.6648936166676098,0.26461919208034484,0.6710329861111111,125,115,63,177,0.40625500679016113
49,SVMC,0.6385416666666667,0.6679292929292929,0.5510416666666667,0.7260416666666667,0.6038812785388127,0.6179078013636606,0.28142618018262666,0.6980859374999999,697,263,431,529,1106.6659290790558,0.6791666666666667,0.6762295081967213,0.6875,0.6708333333333333,0.6818181818181819,0.6822033895414392,0.3583831122226939,0.757013888888889,161,79,75,165,0.25535058975219727
50,SVMC,0.7390625,0.7513691128148959,0.7145833333333333,0.7635416666666667,0.7325146823278164,0.7279046672564147,0.47869904546714565,0.82419921875,733,227,274,686,1122.0688302516937,0.6166666666666667,0.5669856459330144,0.9875,0.24583333333333332,0.7203647416413376,0.9516129016909469,0.347859638557074,0.7953819444444445,59,181,3,237,0.20245718955993652
51,SVMC,0.8333333333333334,0.8619909502262444,0.79375,0.8729166666666667,0.8264642082429501,0.8088803088022316,0.6687656585613794,0.9121560329861111,838,122,198,762,1081.3831310272217,0.5895833333333333,0.6369426751592356,0.4166666666666667,0.7625,0.5037783375314862,0.5665634673168534,0.19094899116009922,0.6335503472222223,183,57,140,100,0.18187975883483887
52,SVMC,0.8994791666666667,0.9137001078748651,0.8822916666666667,0.9166666666666666,0.8977212506624271,0.8862034238785294,0.799430792894821,0.9685655381944445,880,80,113,847,1121.5557205677032,0.5458333333333333,0.5251141552511416,0.9583333333333334,0.13333333333333333,0.6784660766961651,0.761904760090703,0.1622037835747299,0.7348958333333333,32,208,10,230,0.1727769374847412
53,SVMC,0.7817708333333333,0.8042744656917885,0.7447916666666666,0.81875,0.7733910221741481,0.7623666342616521,0.5650892583577093,0.8751703559027778,786,174,245,715,1103.125281572342,0.5854166666666667,0.5498783454987834,0.9416666666666667,0.22916666666666666,0.6943164362519202,0.7971014481201429,0.2434660447384465,0.7262152777777777,55,185,14,226,0.18369126319885254
54,SVMC,0.9984375,1.0,0.996875,1.0,0.9984350547730829,0.9968847350989736,0.9968798675893622,0.9993391927083334,960,0,3,957,1110.6849565505981,0.6270833333333333,0.5899705014749262,0.8333333333333334,0.42083333333333334,0.690846286701209,0.716312056229566,0.27901042431961964,0.7012934027777777,101,139,40,200,0.147050142288208
55,SVMC,0.7697916666666667,0.7897091722595079,0.7354166666666667,0.8041666666666667,0.761596548004315,0.7524366471001523,0.5408630588257882,0.8535237630208333,772,188,254,706,1133.5392525196075,0.6291666666666667,0.7870370370370371,0.3541666666666667,0.9041666666666667,0.48850574712643685,0.5833333331765232,0.30932024237944566,0.7636631944444444,217,23,155,85,0.19155073165893555
56,SVMC,0.8140625,0.8295081967213115,0.790625,0.8375,0.8096,0.799999999920398,0.6288162180363781,0.8977804904513889,804,156,201,759,1105.4417266845703,0.5395833333333333,0.5208791208791209,0.9875,0.09166666666666666,0.6820143884892086,0.8799999964799999,0.17814674775662823,0.7472743055555556,22,218,3,237,0.18982887268066406
57,SVMC,0.7854166666666667,0.7939914163090128,0.7708333333333334,0.8,0.7822410147991543,0.7773279351439952,0.5710762907288922,0.8716883680555556,768,192,220,740,1106.1253468990326,0.625,0.5757575757575758,0.95,0.3,0.7169811320754716,0.857142856122449,0.3289758474798845,0.7761631944444444,72,168,12,228,0.18885207176208496
58,SVMC,0.5453125,0.8849557522123894,0.10416666666666667,0.9864583333333333,0.18639328984156572,0.524073049223903,0.19253112769833436,0.5974565972222222,947,13,860,100,1077.303011894226,0.5270833333333333,0.8095238095238095,0.07083333333333333,0.9833333333333333,0.13026819923371646,0.5141612199315553,0.13241200512629717,0.5937152777777779,236,4,223,17,0.31862425804138184
59,SVMC,0.9895833333333334,0.9947368421052631,0.984375,0.9947916666666666,0.9895287958115183,0.9845360823727283,0.979219794181785,0.9974913194444442,955,5,15,945,1113.1378750801086,0.5458333333333333,0.5244444444444445,0.9833333333333333,0.10833333333333334,0.684057971014493,0.8666666637777778,0.18934585248125146,0.7119097222222223,26,214,4,236,0.15586233139038086
60,SVMC,0.8171875,0.8320610687022901,0.7947916666666667,0.8395833333333333,0.8129994672349493,0.8035892322229722,0.6350123303529535,0.9026323784722222,806,154,197,763,1100.3228995800018,0.5229166666666667,0.511727078891258,1.0,0.04583333333333333,0.6770098730606489,0.9999999909090911,0.15314750335058025,0.7376215277777778,11,229,0,240,0.18650388717651367
