folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
1,ResNet101V2,128,0.1,0.5,32,9,0.9984375238418579,0.9984375238418579,0.9984375238418579,0.9984375238418579,0.9984375238418579,0.9984375238418579,0.996874988079071,0.9999955296516418,1917.0,3.0,3.0,1917.0,61.4206223487854,0.8270833492279053,0.8298319578170776,0.8229166865348816,0.831250011920929,0.826374888420105,0.824440062046051,0.6543297171592712,0.8933051228523254,399.0,81.0,85.0,395.0,1.1442506313323975
2,ResNet101V2,128,0.1,0.5,32,16,0.995312511920929,0.9953149557113647,0.9958333373069763,0.995312511920929,0.9955769181251526,0.9958333373069763,0.9911537170410156,0.9998072385787964,1911.0,9.0,8.0,1912.0,89.96622037887573,0.8520833253860474,0.8482328653335571,0.8500000238418579,0.8479166626930237,0.8489997386932373,0.8499715328216553,0.6979848146438599,0.8955078125,407.0,73.0,72.0,408.0,1.1275854110717773
3,ResNet101V2,128,0.1,0.5,32,12,0.9994791746139526,1.0,0.9994791746139526,1.0,0.9997354745864868,0.9994949102401733,0.999487042427063,0.9999993443489075,1920.0,0.0,1.0,1919.0,71.74202537536621,0.824999988079071,0.8232848048210144,0.824999988079071,0.8229166865348816,0.8240308165550232,0.8249002695083618,0.6479787230491638,0.8822590708732605,395.0,85.0,84.0,396.0,1.1948249340057373
4,ResNet101V2,128,0.1,0.5,32,11,0.9963541626930237,0.9963541626930237,0.9963541626930237,0.9963541626930237,0.9963540434837341,0.9963699579238892,0.9927241206169128,0.9999777674674988,1913.0,7.0,7.0,1913.0,73.06533241271973,0.8374999761581421,0.8326446413993835,0.8395833373069763,0.831250011920929,0.8358614444732666,0.8388306498527527,0.6709842681884766,0.8985764384269714,399.0,81.0,77.0,403.0,1.1436562538146973
5,ResNet101V2,128,0.1,0.5,32,16,0.9994791746139526,1.0,0.9994791746139526,1.0,0.9997354745864868,0.9994949102401733,0.999487042427063,0.9999997019767761,1920.0,0.0,1.0,1919.0,85.12501788139343,0.8333333134651184,0.8347280621528625,0.831250011920929,0.8354166746139526,0.8329364657402039,0.8320707082748413,0.6667073369026184,0.8966884613037109,401.0,79.0,81.0,399.0,1.2074952125549316
6,ResNet101V2,128,0.1,0.5,32,18,0.9989583492279053,0.9989583492279053,0.9989583492279053,0.9989583492279053,0.9989583492279053,0.9989583492279053,0.9979166388511658,0.9999978542327881,1918.0,2.0,2.0,1918.0,94.9311408996582,0.831250011920929,0.8347280621528625,0.831250011920929,0.8354166746139526,0.8331552147865295,0.8316430449485779,0.666735827922821,0.8938432931900024,401.0,79.0,81.0,399.0,1.1177527904510498
7,ResNet101V2,128,0.1,0.5,32,13,0.9979166388511658,0.9979155659675598,0.9973958134651184,0.9979166388511658,0.9976521134376526,0.9974116086959839,0.9953203797340393,0.9999780654907227,1916.0,4.0,5.0,1915.0,76.52252769470215,0.8020833134651184,0.8012552261352539,0.7979166507720947,0.8020833134651184,0.79963618516922,0.7986742854118347,0.6000427007675171,0.8678667545318604,385.0,95.0,97.0,383.0,1.2131109237670898
8,ResNet101V2,128,0.1,0.5,32,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1920.0,0.0,0.0,1920.0,93.329749584198,0.8270833492279053,0.8274428248405457,0.8291666507720947,0.8270833492279053,0.8283012509346008,0.8288306593894958,0.6562713384628296,0.8924521803855896,397.0,83.0,82.0,398.0,1.1699168682098389
9,ResNet101V2,128,0.1,0.5,32,7,0.9723958373069763,0.9729166626930237,0.9729166626930237,0.9729166626930237,0.9728987216949463,0.9730240106582642,0.9459081292152405,0.9957131743431091,1868.0,52.0,52.0,1868.0,53.67481994628906,0.8270833492279053,0.8219461441040039,0.8270833492279053,0.8208333253860474,0.824679434299469,0.8256720304489136,0.6479685306549072,0.8864561319351196,394.0,86.0,83.0,397.0,1.1874382495880127
10,ResNet101V2,128,0.1,0.5,32,7,0.9786458611488342,0.979687511920929,0.979687511920929,0.979687511920929,0.9796868562698364,0.9797337651252747,0.9594212770462036,0.9959657192230225,1881.0,39.0,39.0,1881.0,52.02393937110901,0.8479166626930237,0.8450413346290588,0.8520833253860474,0.84375,0.8484887480735779,0.8510573506355286,0.6959719061851501,0.9093229174613953,405.0,75.0,71.0,409.0,1.2670657634735107
