folder,network,accuracy,precision,sensitivity,specificity,fmeasure,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_fmeasure,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
21,GradientBoosting,0.71875,0.7419354838709677,0.6708333333333333,0.7666666666666667,0.7045951859956237,0.699619771796614,0.4395229509179952,0.8114360894097222,736,224,316,644,1.3243625164031982,0.6291666666666667,0.5851648351648352,0.8875,0.37083333333333335,0.7052980132450332,0.7672413786489299,0.3017254912544759,0.6985590277777778,89,151,27,213,0.0010526180267333984
22,GradientBoosting,0.7354166666666667,0.7278225806451613,0.7520833333333333,0.71875,0.7397540983606556,0.7435344826784984,0.47109512558783073,0.8174131944444443,690,270,238,722,1.2937850952148438,0.56875,0.5459610027855153,0.8166666666666667,0.32083333333333336,0.654424040066778,0.636363635837716,0.15833394419077784,0.6061371527777778,77,163,44,196,0.0010235309600830078
23,GradientBoosting,0.8703125,0.8746048472075869,0.8645833333333334,0.8760416666666667,0.8695652173913043,0.8661174046481857,0.7406736243763133,0.9508778211805555,841,119,130,830,1.888077735900879,0.6020833333333333,0.5643044619422573,0.8958333333333334,0.30833333333333335,0.6924315619967794,0.7474747467197225,0.25229927055510576,0.6970138888888888,74,166,25,215,0.0021181106567382812
24,GradientBoosting,0.9338541666666667,0.9492988133764833,0.9166666666666666,0.9510416666666667,0.9326974032856387,0.9194360522739743,0.8682214478244927,0.9826269531249999,913,47,80,880,2.1605188846588135,0.6145833333333334,0.5721784776902887,0.9083333333333333,0.32083333333333336,0.7020933977455718,0.7777777769921437,0.2831930587863432,0.7055034722222222,77,163,22,218,0.002613544464111328
25,GradientBoosting,0.925,0.9331210191082803,0.915625,0.934375,0.9242902208201893,0.9171779140166485,0.8501494534703314,0.98080078125,897,63,81,879,2.1989574432373047,0.60625,0.5784615384615385,0.7833333333333333,0.42916666666666664,0.6654867256637168,0.664516128603538,0.2272284188705976,0.6574479166666666,103,137,52,188,0.002621889114379883
26,GradientBoosting,0.7234375,0.7457044673539519,0.678125,0.76875,0.7103109656301145,0.7048710601045968,0.44872144907851674,0.7985123697916666,738,222,309,651,1.3790173530578613,0.625,0.5837988826815642,0.8708333333333333,0.37916666666666665,0.6989966555183946,0.7459016387328675,0.2870977716849377,0.6894618055555557,91,149,31,209,0.0013616085052490234
27,GradientBoosting,0.7078125,0.737217598097503,0.6458333333333334,0.7697916666666667,0.688506385341477,0.684893419769704,0.41885545457525036,0.7876698133680555,739,221,340,620,1.1700139045715332,0.5333333333333333,0.5195121951219512,0.8875,0.17916666666666667,0.6553846153846153,0.6142857134081633,0.09444501377615284,0.5495833333333333,43,197,27,213,0.0015950202941894531
28,GradientBoosting,0.8109375,0.819935691318328,0.796875,0.825,0.8082408874801902,0.8024316108609492,0.6221211024336792,0.9008268229166666,792,168,195,765,1.6695096492767334,0.5729166666666666,0.5466666666666666,0.8541666666666666,0.2916666666666667,0.6666666666666665,0.6666666660317461,0.17638342073763938,0.6514236111111111,70,170,35,205,0.0014905929565429688
29,GradientBoosting,0.85625,0.86,0.8510416666666667,0.8614583333333333,0.8554973821989529,0.8525773194997344,0.7125386587450435,0.9422536892361112,827,133,143,817,1.769028663635254,0.6333333333333333,0.587431693989071,0.8958333333333334,0.37083333333333335,0.7095709570957095,0.7807017537011388,0.3133191975712249,0.726736111111111,89,151,25,215,0.0022869110107421875
30,GradientBoosting,0.6927083333333334,0.7092760180995475,0.653125,0.7322916666666667,0.6800433839479393,0.6785714285059293,0.38663014635579745,0.7757969835069444,703,257,333,627,1.327578067779541,0.6041666666666666,0.5647668393782384,0.9083333333333333,0.3,0.6964856230031948,0.7659574459936623,0.2624897959075223,0.6714149305555556,72,168,22,218,0.0014109611511230469
31,GradientBoosting,0.9276041666666667,0.9307450157397692,0.9239583333333333,0.93125,0.9273392577104025,0.924508789976783,0.8552310692705253,0.9832671440972222,894,66,73,887,2.2453997135162354,0.6708333333333333,0.6708333333333333,0.6708333333333333,0.6708333333333333,0.6708333333333333,0.6708333330538194,0.3416666666666667,0.7480034722222222,161,79,79,161,0.002702951431274414
32,GradientBoosting,0.7994791666666666,0.8155872667398463,0.7739583333333333,0.825,0.7942276857295564,0.7849355797041689,0.5997400797689709,0.8868684895833333,792,168,217,743,1.5868258476257324,0.625,0.5914634146341463,0.8083333333333333,0.44166666666666665,0.6830985915492958,0.6973684205938366,0.268715386462507,0.7020138888888889,106,134,46,194,0.0020685195922851562
33,GradientBoosting,0.7078125,0.7152103559870551,0.690625,0.725,0.7027027027027027,0.7009063443402914,0.41587077752937884,0.7905550130208334,696,264,297,663,1.3831093311309814,0.6416666666666667,0.6125827814569537,0.7708333333333334,0.5125,0.6826568265682657,0.6910112355668476,0.29328877396416453,0.6981076388888889,123,117,55,185,0.001361846923828125
34,GradientBoosting,0.9291666666666667,0.9345991561181435,0.9229166666666667,0.9354166666666667,0.9287211740041929,0.9238683126621535,0.8584003984842997,0.9817881944444444,898,62,74,886,2.566331624984741,0.6583333333333333,0.6666666666666666,0.6333333333333333,0.6833333333333333,0.6495726495726496,0.6507936505353994,0.3170632437371139,0.7311284722222222,164,76,88,152,0.002578258514404297
35,GradientBoosting,0.8677083333333333,0.8853711790393013,0.8447916666666667,0.890625,0.8646055437100214,0.851593625413188,0.7361903286538608,0.9461338975694444,855,105,149,811,1.7467787265777588,0.65,0.6343283582089553,0.7083333333333334,0.5916666666666667,0.6692913385826772,0.6698113204387682,0.30206274793344123,0.7206076388888889,142,98,70,170,0.0030303001403808594
36,GradientBoosting,0.8020833333333334,0.8236607142857143,0.76875,0.8354166666666667,0.7952586206896552,0.7832031249235153,0.6055137512078365,0.8921940104166667,802,158,222,738,1.5310273170471191,0.6645833333333333,0.6186186186186187,0.8583333333333333,0.4708333333333333,0.7190226876090751,0.7687074824702671,0.35706419840213055,0.7367361111111111,113,127,34,206,0.0022187232971191406
37,GradientBoosting,0.878125,0.8837209302325582,0.8708333333333333,0.8854166666666666,0.8772298006295908,0.8726899383087587,0.7563304300384388,0.9519921875000001,850,110,124,836,2.407771587371826,0.60625,0.5734870317002881,0.8291666666666667,0.38333333333333336,0.6780238500851788,0.6917293227881735,0.23739940067177667,0.648315972222222,92,148,41,199,0.0021584033966064453
38,GradientBoosting,0.7114583333333333,0.7216157205240175,0.6885416666666667,0.734375,0.7046908315565031,0.7021912349898216,0.42336157710122874,0.7973111979166666,705,255,299,661,1.7390289306640625,0.6208333333333333,0.6090225563909775,0.675,0.5666666666666667,0.6403162055335969,0.6355140183946196,0.24309738579072962,0.695,136,104,78,162,0.001455545425415039
39,GradientBoosting,0.8760416666666667,0.88,0.8708333333333333,0.88125,0.875392670157068,0.8721649483636944,0.7521241397864349,0.9519585503472222,846,114,124,836,2.0468356609344482,0.5875,0.5621301775147929,0.7916666666666666,0.38333333333333336,0.6574394463667821,0.6478873234874033,0.19171088324669938,0.6246527777777777,92,148,50,190,0.0021212100982666016
40,GradientBoosting,0.9145833333333333,0.9261241970021413,0.9010416666666666,0.928125,0.9134107708553326,0.903651115527013,0.829470933817504,0.9780501302083333,891,69,95,865,1.8858973979949951,0.6395833333333333,0.5898123324396782,0.9166666666666666,0.3625,0.7177814029363784,0.8130841113896411,0.33537331057766273,0.7607638888888888,87,153,20,220,0.002588987350463867
41,GradientBoosting,0.903125,0.9056603773584906,0.9,0.90625,0.90282131661442,0.9006211179191904,0.8062657475316675,0.9723426649305555,870,90,96,864,1.5598163604736328,0.6666666666666666,0.6226993865030674,0.8458333333333333,0.4875,0.7173144876325087,0.7597402592469219,0.35704324959465217,0.7504861111111112,117,123,37,203,0.0025484561920166016
