folder,network,accuracy,precision,sensitivity,specificity,fmeasure,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_fmeasure,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
84,HistGradient,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.5459017753601074,0.675,0.6409395973154363,0.7958333333333333,0.5541666666666667,0.7100371747211897,0.7307692303677092,0.3606911280162481,0.7492187499999999,133,107,49,191,0.004507780075073242
85,HistGradient,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.4338107109069824,0.5041666666666667,0.5021097046413502,0.9916666666666667,0.016666666666666666,0.6666666666666667,0.6666666555555557,0.03750293003086745,0.6828125,4,236,2,238,0.004650592803955078
86,HistGradient,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.3589773178100586,0.6354166666666666,0.5853018372703412,0.9291666666666667,0.3416666666666667,0.7181964573268922,0.828282827446179,0.3346827058384056,0.7795486111111113,82,158,17,223,0.004735469818115234
87,HistGradient,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.4892115592956543,0.6520833333333333,0.6262975778546713,0.7541666666666667,0.55,0.6843100189035918,0.6910994760779584,0.3107114481549811,0.7129861111111111,132,108,59,181,0.0044689178466796875
88,HistGradient,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.4132533073425293,0.6375,0.6341463414634146,0.65,0.625,0.6419753086419754,0.6410256407516984,0.27508597780419547,0.6956597222222223,150,90,84,156,0.004619121551513672
89,HistGradient,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.545747995376587,0.5229166666666667,0.5118790496760259,0.9875,0.058333333333333334,0.67425320056899,0.8235294069204152,0.12398745023603613,0.6880555555555555,14,226,3,237,0.004582405090332031
90,HistGradient,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.4452216625213623,0.60625,0.5830618892508144,0.7458333333333333,0.4666666666666667,0.6544789762340036,0.6473988435564169,0.22129822819231554,0.6834375000000001,112,128,61,179,0.004489421844482422
91,HistGradient,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.56093168258667,0.70625,0.6666666666666666,0.825,0.5875,0.7374301675977653,0.7704918028576547,0.4246502900652006,0.7912847222222221,141,99,42,198,0.004560708999633789
92,HistGradient,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.498237133026123,0.6416666666666667,0.603030303030303,0.8291666666666667,0.45416666666666666,0.6982456140350879,0.7266666661822222,0.30563727098333643,0.7043402777777777,109,131,41,199,0.0045812129974365234
93,HistGradient,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.4247565269470215,0.61875,0.5830903790087464,0.8333333333333334,0.4041666666666667,0.6861063464837049,0.7080291965634824,0.26294657122911225,0.7060243055555555,97,143,40,200,0.0045659542083740234
94,HistGradient,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.209278106689453,0.5208333333333334,0.5112612612612613,0.9458333333333333,0.09583333333333334,0.6637426900584795,0.6388888871141976,0.07909649964604158,0.6182638888888888,23,217,13,227,0.0042574405670166016
95,HistGradient,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.4410948753356934,0.6770833333333334,0.6534296028880866,0.7541666666666667,0.6,0.7001934235976789,0.7093596055618918,0.35845201182742265,0.71765625,144,96,59,181,0.004477500915527344
96,HistGradient,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.4952774047851562,0.60625,0.5635910224438903,0.9416666666666667,0.2708333333333333,0.7051482059282371,0.8227848090850826,0.28653946398572294,0.7197569444444445,65,175,14,226,0.0044939517974853516
97,HistGradient,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.356354236602783,0.6166666666666667,0.5752688172043011,0.8916666666666667,0.3416666666666667,0.6993464052287581,0.7592592585562414,0.2793860253749832,0.6949826388888889,82,158,26,214,0.0045359134674072266
98,HistGradient,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.584787607192993,0.4979166666666667,0.49894736842105264,0.9875,0.008333333333333333,0.662937062937063,0.39999999200000014,-0.020519567041703077,0.633454861111111,2,238,3,237,0.004441499710083008
99,HistGradient,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.4085729122161865,0.6604166666666667,0.6115942028985507,0.8791666666666667,0.44166666666666665,0.7213675213675212,0.7851851846035666,0.35679133071988345,0.7703819444444444,106,134,29,211,0.004462242126464844
100,HistGradient,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.1492857933044434,0.65,0.6097560975609756,0.8333333333333334,0.4666666666666667,0.7042253521126761,0.7368421047783934,0.32245846375500836,0.7351736111111111,112,128,40,200,0.004467487335205078
