folder,network,accuracy,precision,sensitivity,specificity,fmeasure,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_fmeasure,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
11,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.214017629623413,0.5041666666666667,0.5021645021645021,0.9666666666666667,0.041666666666666664,0.660968660968661,0.5555555524691358,0.02193172316532563,0.5329427083333333,10,230,8,232,0.0283660888671875
12,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.4699275493621826,0.6541666666666667,0.6217105263157895,0.7875,0.5208333333333334,0.6948529411764706,0.7102272723237345,0.3199179395380595,0.7045572916666666,125,115,51,189,0.04658389091491699
13,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,1.9102559089660645,0.5854166666666667,0.569023569023569,0.7041666666666667,0.4666666666666667,0.6294227188081936,0.6120218575890591,0.1758652716431639,0.6212586805555554,112,128,71,169,0.0037429332733154297
14,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.398607015609741,0.6333333333333333,0.6081081081081081,0.75,0.5166666666666667,0.6716417910447762,0.6739130431120038,0.2742364680764244,0.6803645833333333,124,116,60,180,0.03058457374572754
15,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.0505852699279785,0.5354166666666667,0.5240793201133145,0.7708333333333334,0.3,0.6239460370994941,0.5669291334118669,0.08028967652394922,0.5344010416666667,72,168,55,185,0.003535032272338867
16,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.416978120803833,0.6083333333333333,0.5822784810126582,0.7666666666666667,0.45,0.6618705035971223,0.658536584964307,0.22842197292586422,0.6758159722222222,108,132,56,184,0.032289743423461914
17,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.5830953121185303,0.5416666666666666,0.5240384615384616,0.9083333333333333,0.175,0.6646341463414634,0.6562499989746094,0.12257258446136501,0.6540538194444444,42,198,22,218,0.02874469757080078
18,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.4479260444641113,0.5895833333333333,0.5759717314487632,0.6791666666666667,0.5,0.6233269598470362,0.6091370555283568,0.18211349315413233,0.6375434027777778,120,120,77,163,0.015780925750732422
19,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.3658792972564697,0.575,0.573170731707317,0.5875,0.5625,0.5802469135802469,0.5769230766765286,0.15004689698410661,0.6083593749999999,135,105,99,141,0.003679990768432617
20,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.788747549057007,0.60625,0.5756676557863502,0.8083333333333333,0.4041666666666667,0.6724436741767765,0.6783216778473276,0.23232032519337617,0.6469444444444444,97,143,46,194,0.03134584426879883
21,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.5284862518310547,0.63125,0.5872576177285319,0.8833333333333333,0.37916666666666665,0.7054908485856904,0.7647058817103313,0.30395792269882793,0.7130208333333333,91,149,28,212,0.015383481979370117
22,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.844949960708618,0.55625,0.5328467153284672,0.9125,0.2,0.6728110599078342,0.6956521729048519,0.1603312977545867,0.6294965277777778,48,192,21,219,0.029822349548339844
23,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.490067958831787,0.5916666666666667,0.569620253164557,0.75,0.43333333333333335,0.6474820143884893,0.6341463410767401,0.19328013093726973,0.6273697916666667,104,136,60,180,0.0037310123443603516
24,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.613264799118042,0.6,0.5916030534351145,0.6458333333333334,0.5541666666666667,0.6175298804780877,0.6100917428394075,0.20084561063383016,0.6275000000000001,133,107,85,155,0.0036478042602539062
25,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.9601571559906006,0.5770833333333333,0.556923076923077,0.7541666666666667,0.4,0.6407079646017699,0.6193548383100936,0.1648519901610218,0.6425868055555556,96,144,59,181,0.03132057189941406
26,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.7043237686157227,0.5666666666666667,0.5579710144927537,0.6416666666666667,0.49166666666666664,0.5968992248062015,0.5784313722654748,0.13485912997977964,0.6060243055555554,118,122,86,154,0.003609180450439453
27,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,3.1256797313690186,0.525,0.513215859030837,0.9708333333333333,0.07916666666666666,0.6714697406340058,0.7307692279585799,0.110450235355129,0.5547048611111112,19,221,7,233,0.029176712036132812
28,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.80233097076416,0.5645833333333333,0.5551601423487544,0.65,0.4791666666666667,0.5988483685220729,0.5778894469457843,0.13109375266599912,0.6111545138888889,115,125,84,156,0.003736734390258789
29,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.9862253665924072,0.6520833333333333,0.622895622895623,0.7708333333333334,0.5333333333333333,0.6890130353817505,0.6994535515303533,0.31312597146221866,0.7314409722222223,128,112,55,185,0.01603865623474121
