epoch,accuracy,auc,f1_score,fn,fp,loss,lr,mcc,npv,precision,recall,specificity,tn,tp,val_accuracy,val_auc,val_f1_score,val_fn,val_fp,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity,val_tn,val_tp
0,0.6770833134651184,0.738832414150238,0.6524711847305298,791.0,777.0,0.6719313263893127,0.01,0.3088650405406952,0.6520083546638489,0.674350380897522,0.6704166531562805,0.6583333611488342,1623.0,1609.0,0.5895833373069763,0.6135764718055725,0.6268190145492554,166.0,220.0,0.8198758363723755,0.19305890798568726,0.5875452160835266,0.5880149602890015,0.6541666388511658,0.5416666865348816,260.0,314.0
1,0.8098958134651184,0.8859230279922485,0.8062353730201721,379.0,362.0,0.42630380392074585,0.01,0.6149205565452576,0.8047346472740173,0.8097740411758423,0.8026041388511658,0.8114583492279053,1558.0,1541.0,0.5958333611488342,0.6385546922683716,0.5993355512619019,188.0,203.0,1.0037360191345215,0.18538865447044373,0.5941844582557678,0.5898990035057068,0.6083333492279053,0.5770833492279053,277.0,292.0
2,0.862500011920929,0.932717502117157,0.8547810912132263,274.0,285.0,0.3317311108112335,0.01,0.7093489766120911,0.8570018410682678,0.8524080514907837,0.8572916388511658,0.8515625,1635.0,1646.0,0.643750011920929,0.7124089002609253,0.6403100490570068,176.0,166.0,0.7600584626197815,0.28761401772499084,0.6401491165161133,0.6468085050582886,0.6333333253860474,0.6541666388511658,314.0,304.0
3,0.9223958253860474,0.9753376841545105,0.9197628498077393,154.0,154.0,0.20358453691005707,0.01,0.8398769497871399,0.9200976490974426,0.9197916388511658,0.9197916388511658,0.9197916388511658,1766.0,1766.0,0.625,0.6765429973602295,0.6191814541816711,184.0,175.0,1.659516453742981,0.25185152888298035,0.6297644376754761,0.6284500956535339,0.6166666746139526,0.6354166865348816,305.0,296.0
4,0.9364583492279053,0.9860978126525879,0.9350124597549438,129.0,120.0,0.1510511040687561,0.01,0.870559573173523,0.9333285689353943,0.9372056722640991,0.932812511920929,0.9375,1800.0,1791.0,0.6645833253860474,0.7137000560760498,0.6627694964408875,162.0,161.0,1.1834018230438232,0.3271556794643402,0.6640357971191406,0.6638830900192261,0.6625000238418579,0.6645833253860474,319.0,318.0
5,0.9489583373069763,0.9896067380905151,0.9492017030715942,99.0,96.0,0.12945452332496643,0.01,0.898573100566864,0.9485967755317688,0.949921727180481,0.948437511920929,0.949999988079071,1824.0,1821.0,0.7020833492279053,0.7601714730262756,0.7048698663711548,139.0,147.0,1.0792629718780518,0.40449607372283936,0.7050594687461853,0.6987704634666443,0.7104166746139526,0.6937500238418579,333.0,341.0
6,0.9583333134651184,0.992439329624176,0.9586004614830017,80.0,79.0,0.1093108132481575,0.01,0.9173533320426941,0.9584732055664062,0.9588327407836914,0.9583333134651184,0.9588541388511658,1841.0,1840.0,0.643750011920929,0.6867187023162842,0.6454696655273438,171.0,168.0,1.444024920463562,0.29376521706581116,0.646467387676239,0.6477987170219421,0.643750011920929,0.6499999761581421,312.0,309.0
7,0.9604166746139526,0.9902350902557373,0.9600834250450134,78.0,75.0,0.11825451999902725,0.01,0.9204370379447937,0.9596346616744995,0.9608763456344604,0.9593750238418579,0.9609375,1845.0,1842.0,0.6312500238418579,0.6951909065246582,0.633696973323822,177.0,173.0,1.8278234004974365,0.2708577811717987,0.6346590518951416,0.6365545988082886,0.6312500238418579,0.6395833492279053,307.0,303.0
8,0.9807291626930237,0.9986788034439087,0.9812082648277283,39.0,33.0,0.05251946300268173,0.01,0.9625774025917053,0.9798433780670166,0.982758641242981,0.979687511920929,0.9828125238418579,1887.0,1881.0,0.6666666865348816,0.7045009136199951,0.6655423045158386,162.0,157.0,1.5074230432510376,0.33544617891311646,0.6667929291725159,0.6694737076759338,0.6625000238418579,0.6729166507720947,323.0,318.0
9,0.9859374761581421,0.9981095790863037,0.9861936569213867,27.0,26.0,0.04709402471780777,0.0009999999,0.9724195003509521,0.9859690070152283,0.986451268196106,0.9859374761581421,0.9864583611488342,1894.0,1893.0,0.6416666507720947,0.6928710341453552,0.6411930322647095,172.0,172.0,1.792168140411377,0.28332722187042236,0.6425729393959045,0.6416666507720947,0.6416666507720947,0.6416666507720947,308.0,308.0
10,0.9979166388511658,0.9999703168869019,0.9979166388511658,4.0,4.0,0.01690829172730446,0.0009999999,0.9958333373069763,0.9979166388511658,0.9979166388511658,0.9979166388511658,0.9979166388511658,1916.0,1916.0,0.6895833611488342,0.7455099821090698,0.6903524994850159,148.0,150.0,1.2802026271820068,0.37918293476104736,0.6901209354400635,0.6887966990470886,0.6916666626930237,0.6875,330.0,332.0
