epoch,accuracy,auc,f1_score,fn,fp,loss,lr,mcc,npv,precision,recall,specificity,tn,tp,val_accuracy,val_auc,val_f1_score,val_fn,val_fp,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity,val_tn,val_tp
0,0.6239583492279053,0.7153781652450562,0.613581657409668,827.0,840.0,0.739785373210907,0.01,0.2246970534324646,0.6123735904693604,0.6518856287002563,0.6554166674613953,0.6078125238418579,1560.0,1573.0,0.5520833134651184,0.47235459089279175,0.6666666269302368,0.0,480.0,4.464405536651611,0.0,0.0,0.5,1.0,0.0,0.0,480.0
1,0.729687511920929,0.7998874187469482,0.7186859846115112,549.0,523.0,0.5467348694801331,0.01,0.44239556789398193,0.7185894250869751,0.7238648533821106,0.714062511920929,0.7276041507720947,1397.0,1371.0,0.5,0.5389561653137207,0.5,240.0,240.0,4.113182544708252,0.0,0.5,0.5,0.5,0.5,240.0,240.0
2,0.8052083253860474,0.8820823431015015,0.802811324596405,389.0,362.0,0.430899053812027,0.01,0.6093166470527649,0.8008813858032227,0.808769166469574,0.7973958253860474,0.8114583492279053,1558.0,1531.0,0.6104166507720947,0.6960893869400024,0.6071270108222961,192.0,180.0,0.9902364015579224,0.22534020245075226,0.6107769012451172,0.6153846383094788,0.6000000238418579,0.625,300.0,288.0
3,0.8453124761581421,0.9223460555076599,0.8450936675071716,295.0,300.0,0.35463735461235046,0.01,0.6903448700904846,0.8464587926864624,0.8441558480262756,0.8463541865348816,0.84375,1620.0,1625.0,0.606249988079071,0.6913368701934814,0.6048107147216797,189.0,191.0,0.9914945363998413,0.2083006501197815,0.604783296585083,0.6037344336509705,0.606249988079071,0.6020833253860474,289.0,291.0
4,0.8776041865348816,0.9525524377822876,0.8780397772789001,237.0,231.0,0.27882134914398193,0.01,0.7564599514007568,0.8768918514251709,0.8793103694915771,0.8765624761581421,0.879687488079071,1689.0,1683.0,0.6229166388511658,0.7135785222053528,0.6258012056350708,179.0,182.0,1.0888137817382812,0.24789732694625854,0.6233198642730713,0.6231883764266968,0.6270833611488342,0.6208333373069763,298.0,301.0
5,0.9036458134651184,0.9661308526992798,0.9051201939582825,183.0,182.0,0.23513436317443848,0.01,0.810089111328125,0.90449458360672,0.9051589369773865,0.9046875238418579,0.9052083492279053,1738.0,1737.0,0.7541666626930237,0.8271440863609314,0.7524083852767944,120.0,117.0,0.6420648097991943,0.5063467621803284,0.7514947652816772,0.7547169923782349,0.75,0.7562500238418579,363.0,360.0
6,0.9291666746139526,0.9795328378677368,0.9294816851615906,135.0,136.0,0.18079133331775665,0.01,0.8589994311332703,0.9297122359275818,0.9292035102844238,0.9296875,0.9291666746139526,1784.0,1785.0,0.6229166388511658,0.6844791769981384,0.6257035732269287,180.0,180.0,1.5093064308166504,0.2500142455101013,0.6235805749893188,0.625,0.625,0.625,300.0,300.0
7,0.9390624761581421,0.9835721254348755,0.9396374821662903,116.0,116.0,0.16158001124858856,0.01,0.8792368769645691,0.9395394921302795,0.9395833611488342,0.9395833611488342,0.9395833611488342,1804.0,1804.0,0.7083333134651184,0.794511616230011,0.7099999785423279,139.0,140.0,1.008399486541748,0.4187428653240204,0.7091397643089294,0.7089397311210632,0.7104166746139526,0.7083333134651184,340.0,341.0
8,0.956250011920929,0.9922402501106262,0.9557527899742126,85.0,85.0,0.10995660722255707,0.01,0.9115040898323059,0.9557260274887085,0.9557291865348816,0.9557291865348816,0.9557291865348816,1835.0,1835.0,0.7437499761581421,0.8109896779060364,0.7430769205093384,123.0,124.0,0.8979253768920898,0.48542582988739014,0.7430106997489929,0.7422037124633789,0.7437499761581421,0.7416666746139526,356.0,357.0
9,0.9557291865348816,0.9895427227020264,0.9575762152671814,82.0,81.0,0.12685942649841309,0.0009999999,0.9152087569236755,0.9573401808738708,0.9577904939651489,0.9572916626930237,0.957812488079071,1839.0,1838.0,0.7645833492279053,0.8066493272781372,0.7645832896232605,114.0,111.0,0.8922592997550964,0.5312835574150085,0.7645832896232605,0.7672955989837646,0.762499988079071,0.768750011920929,369.0,366.0
10,0.9817708134651184,0.9976329207420349,0.9822668433189392,35.0,33.0,0.057153455913066864,0.0009999999,0.9645980596542358,0.9818339943885803,0.9827945828437805,0.9817708134651184,0.9828125238418579,1887.0,1885.0,0.7520833611488342,0.8304297924041748,0.7520832419395447,119.0,119.0,0.8485100865364075,0.5041666626930237,0.7520833611488342,0.7520833611488342,0.7520833611488342,0.7520833611488342,361.0,361.0
