epoch,accuracy,auc,f1_score,fn,fp,loss,lr,mcc,npv,precision,recall,specificity,tn,tp,val_accuracy,val_auc,val_f1_score,val_fn,val_fp,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity,val_tn,val_tp
0,0.6630208492279053,0.7246018052101135,0.6468508839607239,815.0,803.0,0.6992084980010986,0.01,0.29664018750190735,0.6482000350952148,0.6637353301048279,0.6604166626930237,0.6494791507720947,1597.0,1585.0,0.4958333373069763,0.5262239575386047,0.2535886764526367,397.0,66.0,0.8392641544342041,0.027802037075161934,0.5108385682106018,0.5570470094680786,0.17291666567325592,0.862500011920929,414.0,83.0
1,0.8083333373069763,0.8784424066543579,0.8023059964179993,377.0,383.0,0.4392392039299011,0.01,0.6049898862838745,0.8036743402481079,0.8011422753334045,0.8036458492279053,0.8005208373069763,1537.0,1543.0,0.5020833611488342,0.6339951753616333,0.4989418089389801,241.0,234.0,1.070548415184021,0.010199546813964844,0.509982168674469,0.5052854418754578,0.49791666865348816,0.512499988079071,246.0,239.0
2,0.8760416507720947,0.9459063410758972,0.8728943467140198,246.0,240.0,0.2974745035171509,0.01,0.7471611499786377,0.8731856942176819,0.8746081590652466,0.871874988079071,0.875,1680.0,1674.0,0.5083333253860474,0.5826584696769714,0.49948880076408386,242.0,227.0,1.0843167304992676,0.022459952160716057,0.518553614616394,0.5118279457092285,0.4958333373069763,0.5270833373069763,253.0,238.0
3,0.9052083492279053,0.9643153548240662,0.9039224982261658,180.0,190.0,0.24275332689285278,0.01,0.807519793510437,0.9058955907821655,0.9015544056892395,0.90625,0.9010416865348816,1730.0,1740.0,0.5562499761581421,0.6619986891746521,0.5488244295120239,218.0,208.0,1.2698314189910889,0.11218766123056412,0.559930145740509,0.5574468374252319,0.5458333492279053,0.5666666626930237,272.0,262.0
4,0.9473958611488342,0.9843543171882629,0.9460030794143677,101.0,107.0,0.15631212294101715,0.01,0.8919875621795654,0.9473556280136108,0.9444444179534912,0.9473958611488342,0.9442708492279053,1813.0,1819.0,0.5020833611488342,0.5904405117034912,0.5,240.0,239.0,2.760730743408203,0.0020517667289823294,0.5020201802253723,0.5010438561439514,0.5,0.5020833611488342,241.0,240.0
5,0.9526041746139526,0.9886583089828491,0.9513832926750183,92.0,95.0,0.13499855995178223,0.01,0.9027254581451416,0.9520342946052551,0.9505980014801025,0.9520833492279053,0.9505208134651184,1825.0,1828.0,0.5166666507720947,0.6448827981948853,0.5146825313568115,233.0,231.0,2.0156452655792236,0.033276334404945374,0.5184343457221985,0.5167363882064819,0.5145833492279053,0.518750011920929,249.0,247.0
6,0.9463541507720947,0.988820493221283,0.9480783939361572,102.0,97.0,0.1310962736606598,0.01,0.8964723944664001,0.9471794962882996,0.9493472576141357,0.9468749761581421,0.9494791626930237,1823.0,1818.0,0.5833333134651184,0.6500043272972107,0.5824404358863831,201.0,197.0,1.6140838861465454,0.17078037559986115,0.5870580673217773,0.5861344337463379,0.581250011920929,0.5895833373069763,283.0,279.0
7,0.9671875238418579,0.9939900040626526,0.9669858813285828,62.0,65.0,0.09186125546693802,0.01,0.9339348077774048,0.9676675796508789,0.9661986231803894,0.9677083492279053,0.9661458134651184,1855.0,1858.0,0.5541666746139526,0.592200517654419,0.5509194731712341,218.0,208.0,2.4206621646881104,0.11254500597715378,0.5562908053398132,0.5574468374252319,0.5458333492279053,0.5666666626930237,272.0,262.0
8,0.971875011920929,0.995040774345398,0.9710713028907776,57.0,54.0,0.0849929079413414,0.01,0.9422849416732788,0.9704514741897583,0.9718309640884399,0.9703124761581421,0.971875011920929,1866.0,1863.0,0.5874999761581421,0.6421506404876709,0.5868095755577087,198.0,198.0,1.875780463218689,0.17503871023654938,0.5888420939445496,0.5874999761581421,0.5874999761581421,0.5874999761581421,282.0,282.0
9,0.96875,0.9953252077102661,0.9668534994125366,63.0,64.0,0.08857475221157074,0.01,0.9339592456817627,0.9674303531646729,0.9666840434074402,0.9671875238418579,0.9666666388511658,1856.0,1857.0,0.6583333611488342,0.7128840684890747,0.6596101522445679,164.0,162.0,1.6780297756195068,0.3208659887313843,0.6599264740943909,0.6610878705978394,0.6583333611488342,0.6625000238418579,318.0,316.0
