folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
1,MobileNet,128,0.3,0.3,32,3,0.9447916746139526,0.9429164528846741,0.9463541507720947,0.9427083134651184,0.9446284174919128,0.946410059928894,0.8893287777900696,0.988836407661438,1810.0,110.0,103.0,1817.0,15.932595014572144,0.7416666746139526,0.7411273717880249,0.7395833134651184,0.7416666746139526,0.7405433058738708,0.7397767901420593,0.4813466966152191,0.7949934601783752,356.0,124.0,125.0,355.0,0.296875
2,MobileNet,128,0.3,0.3,32,9,0.9979166388511658,0.9973971843719482,0.9979166388511658,0.9973958134651184,0.9976602792739868,0.9979166388511658,0.9953203797340393,0.9999587535858154,1915.0,5.0,4.0,1916.0,25.30848741531372,0.7895833253860474,0.7854166626930237,0.7854166626930237,0.7854166626930237,0.7851739525794983,0.7859441041946411,0.5709046125411987,0.8623567819595337,377.0,103.0,103.0,377.0,0.2979397773742676
3,MobileNet,128,0.3,0.3,32,7,0.989062488079071,0.989051103591919,0.9880208373069763,0.989062488079071,0.9885332584381104,0.988068163394928,0.9771148562431335,0.9993818402290344,1899.0,21.0,23.0,1897.0,21.936094760894775,0.7770833373069763,0.774530291557312,0.7729166746139526,0.7749999761581421,0.7737677693367004,0.77332603931427,0.5479685664176941,0.8524046540260315,372.0,108.0,109.0,371.0,0.29689550399780273
4,MobileNet,128,0.3,0.3,32,10,0.9932291507720947,0.993225634098053,0.9927083253860474,0.9932291507720947,0.9929561018943787,0.9927713871002197,0.9859763979911804,0.9995164275169373,1907.0,13.0,14.0,1906.0,26.612321138381958,0.7958333492279053,0.794549286365509,0.7895833253860474,0.7958333492279053,0.7922949194908142,0.7904672026634216,0.5854889750480652,0.8514865040779114,382.0,98.0,101.0,379.0,0.2968935966491699
5,MobileNet,128,0.3,0.3,32,3,0.9572916626930237,0.9542381763458252,0.9557291865348816,0.9541666507720947,0.9549379348754883,0.9559358358383179,0.9100920557975769,0.9899030923843384,1832.0,88.0,85.0,1835.0,15.895289659500122,0.7666666507720947,0.7620041966438293,0.7604166865348816,0.762499988079071,0.7605589032173157,0.7623573541641235,0.5231970548629761,0.8372786641120911,366.0,114.0,115.0,365.0,0.2963583469390869
6,MobileNet,128,0.3,0.3,32,15,0.9989583492279053,0.99843829870224,0.9989583492279053,0.9984375238418579,0.9987019300460815,0.9989583492279053,0.9974037408828735,0.9999874830245972,1917.0,3.0,2.0,1918.0,34.41432046890259,0.7958333492279053,0.793749988079071,0.793749988079071,0.793749988079071,0.7939165830612183,0.793507993221283,0.5876447558403015,0.8727061748504639,381.0,99.0,99.0,381.0,0.31242871284484863
7,MobileNet,128,0.3,0.3,32,11,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.996874988079071,0.9937499761581421,0.9999819993972778,1914.0,6.0,6.0,1914.0,28.32304835319519,0.7916666865348816,0.78925621509552,0.7958333492279053,0.7875000238418579,0.7922085523605347,0.7948835492134094,0.5834821462631226,0.865175724029541,378.0,102.0,98.0,382.0,0.2974529266357422
8,MobileNet,128,0.3,0.3,32,6,0.9791666865348816,0.9786458611488342,0.9786458611488342,0.9786458611488342,0.9785948395729065,0.9788667559623718,0.9574133157730103,0.998346209526062,1879.0,41.0,41.0,1879.0,20.632166385650635,0.7791666388511658,0.7825160026550293,0.7645833492279053,0.7875000238418579,0.7734053730964661,0.7700411081314087,0.5525351166725159,0.8315950036048889,378.0,102.0,113.0,367.0,0.2975013256072998
9,MobileNet,128,0.3,0.3,32,5,0.9817708134651184,0.9822732210159302,0.981249988079071,0.9822916388511658,0.9817455410957336,0.9813436269760132,0.9635869264602661,0.9987562894821167,1886.0,34.0,36.0,1884.0,19.10185980796814,0.7708333134651184,0.7639751434326172,0.768750011920929,0.762499988079071,0.7658496499061584,0.7683488130569458,0.5313344597816467,0.8423892855644226,366.0,114.0,111.0,369.0,0.29749321937561035
10,MobileNet,128,0.3,0.3,32,4,0.9651041626930237,0.9635795950889587,0.9645833373069763,0.9635416865348816,0.9641153812408447,0.9646340608596802,0.9282878637313843,0.9950277209281921,1850.0,70.0,68.0,1852.0,17.656713724136353,0.8125,0.8145833611488342,0.8145833611488342,0.8145833611488342,0.8145400285720825,0.8147361278533936,0.6292542219161987,0.8888975381851196,391.0,89.0,89.0,391.0,0.29717063903808594
