epoch,accuracy,auc,f1_score,fn,fp,loss,lr,mcc,npv,precision,recall,specificity,tn,tp,val_accuracy,val_auc,val_f1_score,val_fn,val_fp,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity,val_tn,val_tp
0,0.6572916507720947,0.6252528429031372,0.6248654723167419,963.0,948.0,0.7258394956588745,0.01,0.25592368841171265,0.627827525138855,0.602515697479248,0.5987499952316284,0.6312500238418579,1452.0,1437.0,0.512499988079071,0.5370399355888367,0.3682301640510559,337.0,122.0,0.7273770570755005,0.03916352242231369,0.5234562158584595,0.5396226644515991,0.2979166805744171,0.7458333373069763,358.0,143.0
1,0.7875000238418579,0.8661973476409912,0.7831534147262573,411.0,424.0,0.4525926411151886,0.01,0.566085696220398,0.7853339910507202,0.7806518077850342,0.785937488079071,0.7791666388511658,1496.0,1509.0,0.4958333373069763,0.5599761009216309,0.4879085123538971,252.0,222.0,1.1012709140777588,0.012531268410384655,0.5098697543144226,0.5066666603088379,0.4749999940395355,0.5375000238418579,258.0,228.0
2,0.8604166507720947,0.9408984780311584,0.8577337265014648,280.0,264.0,0.31082579493522644,0.01,0.7171689867973328,0.8557506203651428,0.8613445162773132,0.8541666865348816,0.862500011920929,1656.0,1640.0,0.5,0.5240625143051147,0.5005632638931274,241.0,232.0,2.592975616455078,0.014406947419047356,0.5109328627586365,0.5074309706687927,0.49791666865348816,0.5166666507720947,248.0,239.0
3,0.8999999761581421,0.9647738933563232,0.9008044004440308,188.0,194.0,0.23984667658805847,0.01,0.8013774752616882,0.9018034338951111,0.8992730975151062,0.9020833373069763,0.8989583253860474,1726.0,1732.0,0.5083333253860474,0.5605034828186035,0.5083333253860474,236.0,233.0,2.657027244567871,0.02282196655869484,0.5143939256668091,0.5115303993225098,0.5083333253860474,0.5145833492279053,247.0,244.0
4,0.9192708134651184,0.9774847626686096,0.9210997819900513,156.0,146.0,0.1954374760389328,0.0009999999,0.8429940342903137,0.9195024967193604,0.9235602021217346,0.918749988079071,0.9239583611488342,1774.0,1764.0,0.5458333492279053,0.5732465386390686,0.5371289849281311,224.0,210.0,2.1504435539245605,0.09526849538087845,0.5535959601402283,0.54935622215271,0.5333333611488342,0.5625,270.0,256.0
5,0.9744791388511658,0.9961138963699341,0.9739865660667419,47.0,53.0,0.10329737514257431,0.0009999999,0.9481111764907837,0.9756546020507812,0.9724818468093872,0.9755208492279053,0.9723958373069763,1867.0,1873.0,0.5583333373069763,0.5822786688804626,0.5474802851676941,218.0,209.0,2.1843602657318115,0.10997829586267471,0.5603009462356567,0.556263267993927,0.5458333492279053,0.5645833611488342,271.0,262.0
6,0.9885416626930237,0.9994520545005798,0.989061713218689,22.0,20.0,0.061144642531871796,0.0009999999,0.9781707525253296,0.988586962223053,0.9895724654197693,0.9885416626930237,0.9895833134651184,1900.0,1898.0,0.5895833373069763,0.608556866645813,0.5759685635566711,206.0,196.0,1.8942933082580566,0.16248361766338348,0.5811051726341248,0.5829787254333496,0.5708333253860474,0.5916666388511658,284.0,274.0
7,0.9854166507720947,0.9989998936653137,0.9859603643417358,27.0,27.0,0.06005807965993881,0.0009999999,0.9719341397285461,0.9859490990638733,0.9859374761581421,0.9859374761581421,0.9859374761581421,1893.0,1893.0,0.6104166507720947,0.6344292759895325,0.6083964109420776,191.0,180.0,1.6801215410232544,0.22696594893932343,0.6117194294929504,0.6162046790122986,0.6020833253860474,0.625,300.0,289.0
8,0.9895833134651184,0.9995249509811401,0.9901280999183655,18.0,20.0,0.0500645637512207,0.0009999999,0.9802388548851013,0.9906071424484253,0.9895941615104675,0.9906250238418579,0.9895833134651184,1900.0,1902.0,0.643750011920929,0.663832426071167,0.639840841293335,177.0,165.0,1.4587461948394775,0.28776320815086365,0.6390488147735596,0.6474359035491943,0.6312500238418579,0.65625,315.0,303.0
9,0.989062488079071,0.9991724491119385,0.9896148443222046,19.0,21.0,0.048575274646282196,0.0009999999,0.9792114496231079,0.9900843501091003,0.9890738725662231,0.9901041388511658,0.989062488079071,1899.0,1901.0,0.65625,0.6859504580497742,0.6536830067634583,171.0,155.0,1.3379942178726196,0.3209432065486908,0.6569430828094482,0.6659482717514038,0.643750011920929,0.6770833134651184,325.0,309.0
