epoch,accuracy,auc,f1_score,fn,fp,loss,lr,mcc,npv,precision,recall,specificity,tn,tp,val_accuracy,val_auc,val_f1_score,val_fn,val_fp,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity,val_tn,val_tp
0,0.6244791746139526,0.6594215035438538,0.602721095085144,929.0,917.0,0.6760744452476501,0.01,0.211831733584404,0.6063169240951538,0.6159966588020325,0.6129166483879089,0.6088541746139526,1483.0,1471.0,0.5,0.5820399522781372,0.5,240.0,240.0,0.6934627294540405,0.0,0.5,0.5,0.5,0.5,240.0,240.0
1,0.6869791746139526,0.7554685473442078,0.6842324733734131,619.0,582.0,0.582880973815918,0.01,0.3750501573085785,0.6835947632789612,0.6909187436103821,0.6776041388511658,0.6968749761581421,1338.0,1301.0,0.6208333373069763,0.6683788895606995,0.6271539926528931,163.0,214.0,0.6438099145889282,0.21574236452579498,0.6188551783561707,0.5969868302345276,0.6604166626930237,0.5541666746139526,266.0,317.0
2,0.7291666865348816,0.8005210161209106,0.7193548679351807,547.0,525.0,0.5316441059112549,0.01,0.44194450974464417,0.7181390523910522,0.7233930230140686,0.7151041626930237,0.7265625,1395.0,1373.0,0.6020833253860474,0.6370530128479004,0.615913987159729,162.0,239.0,0.67072594165802,0.1648201197385788,0.5889846682548523,0.5709156394004822,0.6625000238418579,0.5020833611488342,241.0,318.0
3,0.7463541626930237,0.8325987458229065,0.7413385510444641,503.0,486.0,0.49730899930000305,0.01,0.4853142499923706,0.7404088973999023,0.744613766670227,0.7380208373069763,0.746874988079071,1434.0,1417.0,0.6291666626930237,0.6824761629104614,0.6142067313194275,197.0,157.0,0.6459997892379761,0.26360955834388733,0.6227577328681946,0.6431818008422852,0.5895833373069763,0.6729166507720947,323.0,283.0
4,0.793749988079071,0.881924569606781,0.7952755689620972,390.0,397.0,0.4280456602573395,0.01,0.5902888178825378,0.7965517044067383,0.7939803004264832,0.796875,0.7932291626930237,1523.0,1530.0,0.53125,0.6139691472053528,0.5355989336967468,221.0,232.0,0.7079094648361206,0.055929865688085556,0.5237737894058228,0.5274949073791504,0.5395833253860474,0.5166666507720947,248.0,259.0
5,0.817187488079071,0.8958673477172852,0.8181034922599792,354.0,342.0,0.40653446316719055,0.01,0.637649655342102,0.8170085549354553,0.8207547068595886,0.815625011920929,0.8218749761581421,1578.0,1566.0,0.6541666388511658,0.6852582097053528,0.6527883410453796,165.0,170.0,0.7385013103485107,0.3021351993083954,0.6527554392814636,0.6494845151901245,0.65625,0.6458333134651184,310.0,315.0
6,0.8510416746139526,0.9224345684051514,0.8526159524917603,283.0,283.0,0.35411337018013,0.01,0.7053850293159485,0.8527185320854187,0.8526041507720947,0.8526041507720947,0.8526041507720947,1637.0,1637.0,0.6020833253860474,0.6536350250244141,0.6139718294143677,176.0,211.0,0.8106891512870789,0.19338876008987427,0.5968634486198425,0.5902912616729736,0.6333333253860474,0.5604166388511658,269.0,304.0
7,0.864062488079071,0.9390841126441956,0.8630316257476807,263.0,263.0,0.31520745158195496,0.01,0.7261658906936646,0.8630982041358948,0.8630208373069763,0.8630208373069763,0.8630208373069763,1657.0,1657.0,0.6541666388511658,0.6978276968002319,0.6524168848991394,160.0,182.0,0.7936018705368042,0.2877357602119446,0.6489413380622864,0.6374502182006836,0.6666666865348816,0.6208333373069763,298.0,320.0
8,0.8682291507720947,0.9450430274009705,0.8677927255630493,251.0,258.0,0.29835888743400574,0.01,0.7350788712501526,0.8687308430671692,0.8661131262779236,0.8692708611488342,0.8656250238418579,1662.0,1669.0,0.6729166507720947,0.7225260734558105,0.6734498143196106,153.0,164.0,0.7989707589149475,0.3397824466228485,0.6739429235458374,0.6659877896308899,0.6812499761581421,0.6583333611488342,316.0,327.0
9,0.8942708373069763,0.963411271572113,0.8947055339813232,200.0,205.0,0.24479526281356812,0.01,0.7891823649406433,0.8955867886543274,0.8935064673423767,0.8958333134651184,0.8932291865348816,1715.0,1720.0,0.6416666507720947,0.6923263669013977,0.6430768370628357,170.0,175.0,1.0221502780914307,0.28125712275505066,0.6408601999282837,0.6391752362251282,0.6458333134651184,0.6354166865348816,305.0,310.0
10,0.910937488079071,0.9687671065330505,0.9088307023048401,174.0,176.0,0.22571682929992676,0.01,0.8177933096885681,0.9094942808151245,0.9084287285804749,0.909375011920929,0.9083333611488342,1744.0,1746.0,0.606249988079071,0.670568585395813,0.6134092211723328,181.0,197.0,0.9877837896347046,0.212507426738739,0.6080741286277771,0.6028226017951965,0.6229166388511658,0.5895833373069763,283.0,299.0
