epoch,accuracy,auc,f1_score,fn,fp,loss,lr,mcc,npv,precision,recall,specificity,tn,tp,val_accuracy,val_auc,val_f1_score,val_fn,val_fp,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity,val_tn,val_tp
0,0.5557291507720947,0.5484631657600403,0.5512312650680542,1096.0,1113.0,0.7088505625724792,0.01,0.10019031912088394,0.5499259233474731,0.5395117998123169,0.5433333516120911,0.5453125238418579,1287.0,1304.0,0.5,0.5,0.5,240.0,240.0,6.480611801147461,0.0,0.5,0.5,0.5,0.5,240.0,240.0
1,0.6208333373069763,0.672223687171936,0.6104511618614197,760.0,723.0,0.6436326503753662,0.01,0.22808390855789185,0.6106606125831604,0.6160382628440857,0.6041666865348816,0.6234375238418579,1197.0,1160.0,0.5,0.5,0.5,240.0,240.0,16.432735443115234,0.0,0.5,0.5,0.5,0.5,240.0,240.0
2,0.6343749761581421,0.6713371276855469,0.6260229349136353,729.0,693.0,0.6487036347389221,0.01,0.2597087025642395,0.6274970769882202,0.6321656107902527,0.620312511920929,0.6390625238418579,1227.0,1191.0,0.5062500238418579,0.5835416913032532,0.5061538219451904,237.0,238.0,2.2053654193878174,0.010389168746769428,0.5043010711669922,0.5051975250244141,0.5062500238418579,0.5041666626930237,242.0,243.0
3,0.6291666626930237,0.6768603920936584,0.6210282444953918,728.0,724.0,0.6451723575592041,0.01,0.24395433068275452,0.6221188902854919,0.6221294403076172,0.6208333373069763,0.6229166388511658,1196.0,1192.0,0.5,0.5179014801979065,0.5,240.0,240.0,3.2715940475463867,0.0,0.5,0.5,0.5,0.5,240.0,240.0
4,0.6401041746139526,0.6874491572380066,0.6375114321708679,704.0,678.0,0.6366028189659119,0.01,0.2803644835948944,0.6384134888648987,0.6420274376869202,0.6333333253860474,0.6468750238418579,1242.0,1216.0,0.5083333253860474,0.5922178626060486,0.5822778344154358,183.0,264.0,0.7242958545684814,0.0608682706952095,0.5001443028450012,0.529411792755127,0.6187499761581421,0.44999998807907104,216.0,297.0
5,0.6614583134651184,0.717668890953064,0.6574501395225525,659.0,654.0,0.6138972043991089,0.01,0.3162056803703308,0.6579610109329224,0.6584856510162354,0.6567708253860474,0.659375011920929,1266.0,1261.0,0.5,0.5,0.5,240.0,240.0,5.153379917144775,0.0,0.5,0.5,0.5,0.5,240.0,240.0
6,0.6630208492279053,0.7283186316490173,0.660074770450592,654.0,650.0,0.6072126030921936,0.01,0.3208658993244171,0.6600582599639893,0.6607515811920166,0.659375011920929,0.6614583134651184,1270.0,1266.0,0.5,0.5036458373069763,0.5,240.0,240.0,4.452206134796143,0.0,0.5,0.5,0.5,0.5,240.0,240.0
7,0.6729166507720947,0.7347280979156494,0.6732641458511353,625.0,632.0,0.6008323431015015,0.01,0.34539222717285156,0.6732822060585022,0.6720290780067444,0.6744791865348816,0.6708333492279053,1288.0,1295.0,0.5,0.5041666626930237,0.5,240.0,240.0,4.208434104919434,0.0,0.5,0.5,0.5,0.5,240.0,240.0
8,0.6692708134651184,0.7391030192375183,0.6693150997161865,634.0,637.0,0.5925654172897339,0.0009999999,0.3380429446697235,0.6691873669624329,0.6687467694282532,0.6697916388511658,0.6682291626930237,1283.0,1286.0,0.5020833611488342,0.5161675214767456,0.5020833611488342,239.0,239.0,3.7381389141082764,0.004166666883975267,0.5020833611488342,0.5020833611488342,0.5020833611488342,0.5020833611488342,241.0,241.0
9,0.7046874761581421,0.7739490270614624,0.705201268196106,563.0,571.0,0.5645793080329895,0.0009999999,0.4094279110431671,0.7057667970657349,0.7038381695747375,0.7067708373069763,0.7026041746139526,1349.0,1357.0,0.5,0.6033506989479065,0.5010576844215393,239.0,240.0,0.8227444887161255,0.0021148999221622944,0.5020833611488342,0.5010395050048828,0.5020833611488342,0.5,240.0,241.0
