epoch,accuracy,auc,f1_score,fn,fp,loss,lr,mcc,npv,precision,recall,specificity,tn,tp,val_accuracy,val_auc,val_f1_score,val_fn,val_fp,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity,val_tn,val_tp
0,0.6369791626930237,0.7277319431304932,0.6211508512496948,797.0,827.0,0.7317261099815369,0.01,0.23815736174583435,0.621536910533905,0.6596707701683044,0.6679166555404663,0.6104166507720947,1573.0,1603.0,0.5,0.5,0.5,240.0,240.0,18.743284225463867,0.0,0.5,0.5,0.5,0.5,240.0,240.0
1,0.7562500238418579,0.8293130397796631,0.7538366913795471,475.0,469.0,0.5134279131889343,0.01,0.5090605616569519,0.7535012364387512,0.7549633979797363,0.7526041865348816,0.7557291388511658,1451.0,1445.0,0.5104166865348816,0.5135915875434875,0.5124359130859375,234.0,236.0,5.974125862121582,0.020770208910107613,0.5083333253860474,0.5103734731674194,0.512499988079071,0.5083333253860474,244.0,246.0
2,0.8531249761581421,0.9184608459472656,0.8474766612052917,294.0,291.0,0.3628026247024536,0.01,0.6958092451095581,0.8476085662841797,0.8482003211975098,0.846875011920929,0.848437488079071,1629.0,1626.0,0.6395833492279053,0.6852691173553467,0.619891345500946,188.0,165.0,0.7885516881942749,0.2643827795982361,0.6317043304443359,0.6389496922492981,0.6083333492279053,0.65625,315.0,292.0
3,0.9083333611488342,0.9608800411224365,0.9058356881141663,180.0,182.0,0.2511804401874542,0.01,0.8117212653160095,0.9062709808349609,0.9053069949150085,0.90625,0.9052083492279053,1738.0,1740.0,0.65625,0.7264127731323242,0.6529576182365417,170.0,159.0,0.9871098399162292,0.3150167763233185,0.6545970439910889,0.6609808206558228,0.6458333134651184,0.668749988079071,321.0,310.0
4,0.9244791865348816,0.9751238822937012,0.9273187518119812,138.0,141.0,0.196727454662323,0.01,0.8547911047935486,0.928271472454071,0.9266770482063293,0.9281250238418579,0.926562488079071,1779.0,1782.0,0.643750011920929,0.6953038573265076,0.6399139761924744,175.0,168.0,1.286508560180664,0.28547266125679016,0.6409721970558167,0.6448202729225159,0.6354166865348816,0.6499999761581421,312.0,305.0
5,0.949999988079071,0.9879012107849121,0.9496219158172607,99.0,94.0,0.14033055305480957,0.01,0.8996201753616333,0.9487928152084351,0.9509138464927673,0.948437511920929,0.9510416388511658,1826.0,1821.0,0.7208333611488342,0.7854123711585999,0.7202380299568176,136.0,131.0,0.9398152828216553,0.4438120424747467,0.71994948387146,0.7242105007171631,0.7166666388511658,0.7270833253860474,349.0,344.0
6,0.9473958611488342,0.9848368763923645,0.94660484790802,102.0,103.0,0.14875411987304688,0.01,0.8933449387550354,0.9470005631446838,0.9463821053504944,0.9468749761581421,0.9463541507720947,1817.0,1818.0,0.7083333134651184,0.7718251347541809,0.7057473659515381,142.0,140.0,0.9867214560508728,0.41257330775260925,0.7052154541015625,0.7071129679679871,0.7041666507720947,0.7083333134651184,340.0,338.0
7,0.9729166626930237,0.9942491054534912,0.9718578457832336,55.0,53.0,0.09146951884031296,0.01,0.9438115358352661,0.971447765827179,0.9723670482635498,0.9713541865348816,0.9723958373069763,1867.0,1865.0,0.6416666507720947,0.6978603005409241,0.6417744755744934,173.0,170.0,1.624057412147522,0.2854931056499481,0.6414466500282288,0.6436058878898621,0.6395833492279053,0.6458333134651184,310.0,307.0
8,0.9708333611488342,0.9966208934783936,0.9711048603057861,55.0,56.0,0.0723961740732193,0.01,0.9422401189804077,0.9713826775550842,0.9708485007286072,0.9713541865348816,0.9708333611488342,1864.0,1865.0,0.7479166388511658,0.8054101467132568,0.748997688293457,119.0,123.0,0.9476240277290344,0.4959230422973633,0.74996417760849,0.7458677887916565,0.7520833611488342,0.7437499761581421,357.0,361.0
9,0.9791666865348816,0.9983077645301819,0.9796367883682251,41.0,37.0,0.05437985807657242,0.01,0.9594487547874451,0.9788163304328918,0.9806889295578003,0.9786458611488342,0.9807291626930237,1883.0,1879.0,0.6979166865348816,0.7582117319107056,0.6979166269302368,145.0,145.0,1.3358582258224487,0.3958333432674408,0.6979166865348816,0.6979166865348816,0.6979166865348816,0.6979166865348816,335.0,335.0
10,0.9588541388511658,0.994446337223053,0.959430456161499,77.0,79.0,0.09470964968204498,0.01,0.9188089966773987,0.9598413109779358,0.9588969945907593,0.9598958492279053,0.9588541388511658,1841.0,1843.0,0.7250000238418579,0.79499351978302,0.7256653904914856,131.0,133.0,1.232024908065796,0.4500570297241211,0.7257738709449768,0.7240663766860962,0.7270833253860474,0.7229166626930237,347.0,349.0
11,0.96875,0.9942435622215271,0.9687807559967041,59.0,61.0,0.08712859451770782,0.01,0.9375417232513428,0.9692478775978088,0.968262255191803,0.9692708253860474,0.9682291746139526,1859.0,1861.0,0.762499988079071,0.8471245169639587,0.7664101719856262,111.0,114.0,0.7887433767318726,0.5312978625297546,0.7672043442726135,0.7639751434326172,0.768750011920929,0.762499988079071,366.0,369.0
12,0.995312511920929,0.9996567368507385,0.9947996735572815,9.0,11.0,0.022035079076886177,0.01,0.9895991086959839,0.995312511920929,0.9942768216133118,0.995312511920929,0.9942708611488342,1909.0,1911.0,0.737500011920929,0.7943034768104553,0.7411353588104248,123.0,127.0,1.1861540079116821,0.47918495535850525,0.7405779361724854,0.7376033067703247,0.7437499761581421,0.7354166507720947,353.0,357.0
