subset,strategy,model,runtime,val_runtime,total_runtime,accuracy_mean,accuracy_median,accuracy_lower,accuracy_upper,accuracy_lower_whisker,accuracy_upper_whisker,precision_mean,precision_median,precision_lower,precision_upper,precision_lower_whisker,precision_upper_whisker,sensitivity_mean,sensitivity_median,sensitivity_lower,sensitivity_upper,sensitivity_lower_whisker,sensitivity_upper_whisker,specificity_mean,specificity_median,specificity_lower,specificity_upper,specificity_lower_whisker,specificity_upper_whisker,f1_score_mean,f1_score_median,f1_score_lower,f1_score_upper,f1_score_lower_whisker,f1_score_upper_whisker,auc_mean,auc_median,auc_lower,auc_upper,auc_lower_whisker,auc_upper_whisker,val_accuracy_mean,val_accuracy_median,val_accuracy_lower,val_accuracy_upper,val_accuracy_lower_whisker,val_accuracy_upper_whisker,val_precision_mean,val_precision_median,val_precision_lower,val_precision_upper,val_precision_lower_whisker,val_precision_upper_whisker,val_sensitivity_mean,val_sensitivity_median,val_sensitivity_lower,val_sensitivity_upper,val_sensitivity_lower_whisker,val_sensitivity_upper_whisker,val_specificity_mean,val_specificity_median,val_specificity_lower,val_specificity_upper,val_specificity_lower_whisker,val_specificity_upper_whisker,val_f1_score_mean,val_f1_score_median,val_f1_score_lower,val_f1_score_upper,val_f1_score_lower_whisker,val_f1_score_upper_whisker,val_auc_mean,val_auc_median,val_auc_lower,val_auc_upper,val_auc_lower_whisker,val_auc_upper_whisker
15,DL,MobileNet,304.6879336833954,3.8745455741882324,308.5624792575836,92.42788507388188,95.36458253860474,89.84375,99.32291507720949,75.62500238418576,113.54166269302371,92.35064524870651,95.26041746139526,89.77569341659546,99.21834468841551,75.61171650886538,113.3823215961456,92.27964786382822,95.26041746139526,89.63541388511658,99.16666746139526,75.33853352069855,113.4635478258133,92.35176352354196,95.26041746139526,89.79166746139526,99.21875,75.65104365348816,113.3593738079071,92.31494665145874,95.25937438011168,89.71307277679443,99.19308423995972,75.49305558204651,113.41310143470764,95.97593316665063,99.00895357131958,96.24938368797302,99.97814893722534,90.65623581409454,105.57129681110382,70.60897442010733,70.20833492279053,68.95833611488342,72.29166626930237,63.958340883255005,77.29166150093079,70.42741913061874,69.87704634666443,68.81496906280518,72.29166626930237,63.59992325305939,77.50671207904816,71.44230741720932,70.83333134651184,69.16666626930237,72.70833253860474,63.854166865348816,78.02083194255829,69.83974392597491,69.79166865348816,68.75,72.91666865348816,62.49999701976776,79.1666716337204,70.8514928817749,70.48893570899963,69.01408433914185,72.7810800075531,63.36359083652496,78.43157351016998,76.67499597256,76.93337798118591,75.13997554779053,78.31553220748901,70.3766405582428,83.07886719703674
