subset,strategy,model,runtime,val_runtime,total_runtime,accuracy_mean,accuracy_median,accuracy_lower,accuracy_upper,accuracy_lower_whisker,accuracy_upper_whisker,precision_mean,precision_median,precision_lower,precision_upper,precision_lower_whisker,precision_upper_whisker,sensitivity_mean,sensitivity_median,sensitivity_lower,sensitivity_upper,sensitivity_lower_whisker,sensitivity_upper_whisker,specificity_mean,specificity_median,specificity_lower,specificity_upper,specificity_lower_whisker,specificity_upper_whisker,f1_score_mean,f1_score_median,f1_score_lower,f1_score_upper,f1_score_lower_whisker,f1_score_upper_whisker,auc_mean,auc_median,auc_lower,auc_upper,auc_lower_whisker,auc_upper_whisker,val_accuracy_mean,val_accuracy_median,val_accuracy_lower,val_accuracy_upper,val_accuracy_lower_whisker,val_accuracy_upper_whisker,val_precision_mean,val_precision_median,val_precision_lower,val_precision_upper,val_precision_lower_whisker,val_precision_upper_whisker,val_sensitivity_mean,val_sensitivity_median,val_sensitivity_lower,val_sensitivity_upper,val_sensitivity_lower_whisker,val_sensitivity_upper_whisker,val_specificity_mean,val_specificity_median,val_specificity_lower,val_specificity_upper,val_specificity_lower_whisker,val_specificity_upper_whisker,val_f1_score_mean,val_f1_score_median,val_f1_score_lower,val_f1_score_upper,val_f1_score_lower_whisker,val_f1_score_upper_whisker,val_auc_mean,val_auc_median,val_auc_lower,val_auc_upper,val_auc_lower_whisker,val_auc_upper_whisker
35,DL,VGG16,947.3279521465302,8.214581727981567,955.5425338745117,64.10361842105263,62.187498807907104,55.286458134651184,69.73958313465118,33.606770634651184,91.41927063465118,63.831359775442834,61.924684047698975,55.133235454559326,69.68494951725006,33.305664360523224,91.51252061128616,63.97368468736347,61.666667461395264,56.27604126930237,69.55729126930237,36.35416626930237,89.47916626930237,63.44298187055087,62.08333373069763,53.93229126930237,69.73958313465118,30.221353471279144,93.45052093267441,63.613062155874154,61.805057525634766,54.70101535320282,69.62631642818451,32.313063740730286,92.01426804065704,68.16237066921434,66.35498404502869,57.8258216381073,76.0947048664093,30.422496795654297,103.4980297088623,56.677631327980436,51.45833492279053,50.0,62.187498807907104,31.718751788139343,80.46874701976776,53.56508399310865,52.131783962249756,50.0,62.37032115459442,31.444518268108368,80.92580288648605,52.225876717190985,51.04166865348816,50.0,64.0625,28.90625,85.15625,60.1644732450184,52.49999761581421,50.0,64.89583253860474,27.656251192092896,87.23958134651184,52.27609763019964,51.30952000617981,50.0,62.812674045562744,30.780988931655884,82.03168511390686,59.91035009685316,58.248913288116455,50.729164481163025,67.39170849323273,25.73534846305847,92.38552451133728
