subset,strategy,model,runtime,val_runtime,total_runtime,accuracy_mean,accuracy_median,accuracy_lower,accuracy_upper,accuracy_lower_whisker,accuracy_upper_whisker,precision_mean,precision_median,precision_lower,precision_upper,precision_lower_whisker,precision_upper_whisker,sensitivity_mean,sensitivity_median,sensitivity_lower,sensitivity_upper,sensitivity_lower_whisker,sensitivity_upper_whisker,specificity_mean,specificity_median,specificity_lower,specificity_upper,specificity_lower_whisker,specificity_upper_whisker,f1_score_mean,f1_score_median,f1_score_lower,f1_score_upper,f1_score_lower_whisker,f1_score_upper_whisker,auc_mean,auc_median,auc_lower,auc_upper,auc_lower_whisker,auc_upper_whisker,val_accuracy_mean,val_accuracy_median,val_accuracy_lower,val_accuracy_upper,val_accuracy_lower_whisker,val_accuracy_upper_whisker,val_precision_mean,val_precision_median,val_precision_lower,val_precision_upper,val_precision_lower_whisker,val_precision_upper_whisker,val_sensitivity_mean,val_sensitivity_median,val_sensitivity_lower,val_sensitivity_upper,val_sensitivity_lower_whisker,val_sensitivity_upper_whisker,val_specificity_mean,val_specificity_median,val_specificity_lower,val_specificity_upper,val_specificity_lower_whisker,val_specificity_upper_whisker,val_f1_score_mean,val_f1_score_median,val_f1_score_lower,val_f1_score_upper,val_f1_score_lower_whisker,val_f1_score_upper_whisker,val_auc_mean,val_auc_median,val_auc_lower,val_auc_upper,val_auc_lower_whisker,val_auc_upper_whisker
100,DL,ResNet101,1788.2044913768768,28.180793523788452,1816.3852849006653,75.30701787848221,77.18750238418579,64.97395932674408,82.76041746139526,38.2942721247673,109.44010466337204,75.1807197144157,76.97916626930237,65.10885953903198,82.75367617607117,38.641634583473206,109.22090113162994,75.0970394987809,76.97916626930237,64.71354067325592,82.57812559604645,37.91666328907013,109.37500298023224,75.17543905659726,76.97916626930237,65.33854305744171,82.78645873069763,39.16666954755783,108.95833224058151,75.1140362338016,76.9831657409668,64.89890813827515,82.67628848552704,38.23283761739731,109.34235900640488,81.40602268670735,84.88230109214783,69.44103837013245,90.67511260509491,37.58992701768875,122.5262239575386,63.64035167192158,66.8749988079071,53.64583432674408,71.04166746139526,27.552084624767303,97.13541716337204,60.0314664213281,65.79999923706055,50.754526257514954,70.00565826892853,21.877828240394592,98.88235628604889,64.87938604856792,69.9999988079071,54.89583611488342,74.58333373069763,25.36458969116211,104.11458015441895,61.14035076216647,66.8749988079071,50.0,69.89583373069763,20.156249403953552,99.73958432674408,61.73044254905299,67.24727749824524,55.57791292667389,71.8602865934372,31.15435242652893,96.28384709358215,68.96059450350309,74.17035698890686,59.47135388851166,78.97015810012817,30.223147571086884,108.21836441755295
