subset,strategy,model,runtime,val_runtime,total_runtime,accuracy_mean,accuracy_median,accuracy_lower,accuracy_upper,accuracy_lower_whisker,accuracy_upper_whisker,precision_mean,precision_median,precision_lower,precision_upper,precision_lower_whisker,precision_upper_whisker,sensitivity_mean,sensitivity_median,sensitivity_lower,sensitivity_upper,sensitivity_lower_whisker,sensitivity_upper_whisker,specificity_mean,specificity_median,specificity_lower,specificity_upper,specificity_lower_whisker,specificity_upper_whisker,f1_score_mean,f1_score_median,f1_score_lower,f1_score_upper,f1_score_lower_whisker,f1_score_upper_whisker,auc_mean,auc_median,auc_lower,auc_upper,auc_lower_whisker,auc_upper_whisker,npv_mean,npv_median,npv_lower,npv_upper,npv_lower_whisker,npv_upper_whisker,mcc_mean,mcc_median,mcc_lower,mcc_upper,mcc_lower_whisker,mcc_upper_whisker,val_accuracy_mean,val_accuracy_median,val_accuracy_lower,val_accuracy_upper,val_accuracy_lower_whisker,val_accuracy_upper_whisker,val_precision_mean,val_precision_median,val_precision_lower,val_precision_upper,val_precision_lower_whisker,val_precision_upper_whisker,val_sensitivity_mean,val_sensitivity_median,val_sensitivity_lower,val_sensitivity_upper,val_sensitivity_lower_whisker,val_sensitivity_upper_whisker,val_specificity_mean,val_specificity_median,val_specificity_lower,val_specificity_upper,val_specificity_lower_whisker,val_specificity_upper_whisker,val_f1_score_mean,val_f1_score_median,val_f1_score_lower,val_f1_score_upper,val_f1_score_lower_whisker,val_f1_score_upper_whisker,val_auc_mean,val_auc_median,val_auc_lower,val_auc_upper,val_auc_lower_whisker,val_auc_upper_whisker,val_npv_mean,val_npv_median,val_npv_lower,val_npv_upper,val_npv_lower_whisker,val_npv_upper_whisker,val_mcc_mean,val_mcc_median,val_mcc_lower,val_mcc_upper,val_mcc_lower_whisker,val_mcc_upper_whisker
5,DL,VGG19,53.72227508194592,0.510740090389641,54.23301517233556,65.49426025273848,64.01041746139526,61.14583611488342,69.0625011920929,49.270838499069214,80.9374988079071,64.64446126198283,64.20274376869202,59.91756916046143,68.82229447364807,46.56048119068146,82.17938244342804,64.68941350372471,63.80208134651184,60.57291626930237,69.0625011920929,47.83853888511658,81.79687857627869,64.90539944901758,64.42708373069763,60.104167461395264,69.11458373069763,46.58854305744171,82.63020813465118,64.91568137188347,63.75114321708679,60.20393371582031,68.8987672328949,47.16168344020844,81.94101750850677,69.51783068326056,68.88488531112671,63.27195763587952,75.53505897521973,44.8773056268692,93.92971098423004,64.94918368300613,63.84134888648987,60.14679074287415,68.91885995864868,46.98868691921234,82.07696378231049,29.889078894440008,28.03644835948944,20.11658847332,37.66314685344696,-6.203249096870442,63.98298442363741,56.78996601883246,56.25,50.20833611488342,61.87499761581421,32.708343863487244,79.37498986721039,58.50394976382353,55.61290383338928,50.0,63.26963901519776,30.09554147720337,83.17409753799438,54.92772086694533,55.62499761581421,49.79166686534881,66.8749988079071,24.166668951511365,92.49999672174457,55.73129268477157,51.875001192092896,50.0,66.45833253860474,25.312501192092896,91.14583134651184,51.05832416032042,56.143009662628174,50.0,63.84614706039429,29.23077940940857,84.61536765098572,60.475774200595154,61.118268966674805,54.99869585037232,65.96288681030273,38.552409410476685,82.40917325019836,54.088427947492015,53.57239842414856,50.0,59.24873352050781,36.12689971923828,73.12183380126953,11.28012702173116,11.56836822628974,0.0,18.38864833116531,-27.582972496747963,45.97162082791327
10,DL,VGG19,44.33303780458412,0.4998961468132175,44.83293395139734,64.06887733206457,64.42708373069763,59.79166626930237,67.03125238418579,48.932287096977234,77.89063155651093,63.0730926990509,63.99790644645691,57.47998356819153,66.63270592689514,43.75090003013611,80.36178946495056,63.109268704239206,63.95833492279053,56.83333277702332,66.45833253860474,42.395833134651184,80.89583218097687,63.388605507052674,63.95833492279053,59.21875238418579,66.45833253860474,48.35938215255737,77.31770277023315,63.37795573837903,63.83833289146423,58.25163722038269,66.67240858078003,45.62048017978668,79.30356562137604,67.39445474683022,68.8252866268158,58.897507190704346,72.37516045570374,38.68102729320526,92.59164035320282,63.4479072629189,63.882458209991455,58.468884229660034,66.75068736076355,46.04617953300476,79.17339205741882,26.845191593985167,27.88950502872467,17.192646861076348,33.65954756736755,-7.507704198360448,58.35989862680435,57.18112210838162,57.499998807907104,50.0,61.45833134651184,32.81250298023224,78.6458283662796,56.19909179453947,56.05095624923706,50.0,60.71428656578064,33.92857015132904,76.7857164144516,58.74999966852519,55.000001192092896,50.0,71.875,17.1875,104.6875,52.62329940189968,50.0,49.79166686534881,62.91666626930237,30.10416775941848,82.60416537523271,54.62488118483096,56.13566040992737,50.0,65.20832777023315,27.18750834465027,88.02081942558289,60.64751549642913,62.39691972732544,50.0,66.62890315055847,25.05664527416229,91.57225787639618,52.80553806497126,52.62472033500672,50.0,60.54292917251587,34.1856062412262,76.35732293128967,11.855005672467604,12.28973418474197,0.0,21.252647042274468,-31.878970563411706,53.131617605686166
15,DL,VGG19,53.13821751730783,0.5097968140426947,53.64801433135053,65.11798440193644,65.625,60.624998807907104,68.80208253860474,48.35937321186066,81.06770813465118,64.4856893286413,64.93236422538757,59.67825651168823,68.73371601104736,46.095067262649536,82.31690526008606,64.43856297707072,65.10416865348816,59.89583134651184,68.69791746139526,46.69270217418671,81.9010466337204,64.69812928413859,65.1562511920929,59.53124761581421,68.75,45.70311903953552,82.57812857627869,64.59038184613598,64.93819952011108,59.80215668678284,68.71961951255798,46.42596244812012,82.0958137512207,69.26112600735256,69.66022849082947,64.29359912872314,75.51333904266357,47.4639892578125,92.34294891357422,64.67553973197937,65.01548290252686,59.88225936889648,68.70661973953247,46.645718812942505,81.94316029548645,29.32409969234497,29.91090714931488,19.44108754396438,37.450945377349846,-7.573699206113821,64.46573212742805,57.21513628959656,58.125001192092896,50.62500238418579,62.08333373069763,33.43750536441803,79.2708307504654,55.031335110567056,54.6558678150177,50.0,62.79569864273071,30.80645203590393,81.98924660682678,51.80697287527882,50.41666626930237,50.0,66.45833253860474,25.312501192092896,91.14583134651184,59.35799355561636,57.29166865348816,50.0,69.37500238418579,20.93749642372132,98.43750596046448,49.818545214983885,50.52579045295715,50.0,61.78547143936157,32.32179284095764,79.46367859840393,61.08032124383109,61.348748207092285,54.501086473464966,66.81076288223267,36.036571860313416,85.27527749538422,52.747058777176605,53.890639543533325,50.0,60.34609079360962,34.48086380958557,75.86522698402405,11.29378025819148,9.54483300447464,0.0,20.02327889204025,-30.03491833806037,50.05819723010062
20,DL,VGG19,49.864251783915925,0.5023168106468356,50.36656859456277,64.22937913816801,64.5312488079071,57.23958611488342,68.95833611488342,39.66146111488342,86.53646111488342,63.58029623420871,63.86468410491944,54.43143844604492,68.86694431304932,32.77817964553833,90.52020311355592,63.663903426150895,64.0625,54.33333516120911,69.01041865348816,32.31770992279053,91.02604389190674,63.61181936701949,63.28125,56.302082538604736,68.80208253860474,37.552082538604736,87.55208253860474,63.68892010377378,63.999271392822266,55.375128984451294,68.93169283866882,35.040283203125,89.26653861999512,67.95178201733803,68.38177442550659,56.0106098651886,74.86573457717896,27.727922797203064,103.14842164516448,63.716501362469735,64.11768794059753,55.472952127456665,68.96087527275085,35.24106740951538,89.19275999069214,27.407631616355204,28.09277176856994,10.912271589040753,37.81830370426178,-29.4467765837908,78.17735187709333,56.347789326492624,54.16666865348816,50.0,61.87499761581421,32.18750357627869,79.68749403953552,54.07051212933599,52.46800780296326,50.0,62.068963050842285,31.89655542373657,80.17240762710571,52.00255097327183,50.0,50.0,66.04166626930237,25.937500596046448,90.10416567325592,58.28656464511034,50.62500238418579,50.0,67.91666746139526,23.124998807907104,94.79166865348816,50.1507889327346,50.40404200553894,50.0,63.16800713539124,30.247989296913147,82.92001783847809,59.87615208236539,58.45485925674439,50.0,67.67057180404663,23.494142293930054,94.17642951011658,55.11818637653273,52.36315131187439,50.0,60.63873171806336,34.04190242290497,76.59682929515839,10.822957252836495,5.34344278275966,0.0,21.00832313299179,-31.51248469948769,52.52080783247948
25,DL,VGG19,43.89562477870863,0.4952341829027448,44.39085896161137,62.926232997252015,64.0625,56.77083134651184,66.56249761581421,42.08333194255829,81.24999701976776,62.33603485992977,63.91372680664063,55.343037843704224,66.31799340248108,38.88060450553894,82.78042674064636,62.25191275684201,63.64583373069763,55.20833134651184,66.35416746139526,38.48957717418671,83.0729216337204,62.50106278730898,64.21874761581421,56.197917461395264,66.56249761581421,40.651047229766846,82.10936784744263,62.37707746272184,63.571035861968994,55.706459283828735,66.36000871658325,39.72613513469696,82.34033286571503,66.37965306943777,68.65909695625305,56.81685209274292,72.0731794834137,33.932361006736755,94.95767056941986,62.42958690438952,63.682764768600464,56.00548982620239,66.3922131061554,40.42540490627289,81.9722980260849,24.900521772286417,27.56664156913757,12.05181032419204,32.61253237724304,-18.789272755384463,63.45361545681955,56.66241548499282,53.33333611488342,50.0,61.45833134651184,32.81250298023224,78.6458283662796,56.24606718822401,54.17218804359436,50.0,62.67942786216736,30.98085820674896,81.6985696554184,54.698129148431576,50.0,50.0,66.45833253860474,25.312501192092896,91.14583134651184,55.59523815422186,50.20833611488342,50.0,69.58333253860474,20.625001192092896,98.95833134651184,51.971729616729576,50.0,50.0,65.49373865127563,26.759392023086548,88.73434662818909,60.44462566473045,61.28429174423218,50.0,66.72850847244263,24.90723729133606,91.82127118110655,52.50258871487209,54.19615507125855,50.0,56.40465021133423,40.39302468299866,66.01162552833557,10.638439750336868,6.52702078223228,0.0,15.96647202968597,-23.94970804452896,39.91618007421492
30,DL,VGG19,50.96966490453603,0.50839486900641,51.47805977354244,64.64179450151872,63.90625238418579,57.760417461395264,70.3125,38.93229365348816,89.1406238079071,63.77821272733261,63.33506107330322,54.99373078346253,70.26887536048889,32.081013917922974,93.18159222602844,63.786989693738974,63.69791626930237,54.54166531562805,70.7812488079071,30.18229007720948,95.14062404632568,64.02210854754156,63.12500238418579,56.40624761581421,70.05208134651184,35.93749701976776,90.52083194255827,63.94853044529351,63.51199746131897,55.94192743301392,70.54060101509094,34.04391705989838,92.43861138820648,67.59483534462598,68.19034218788147,55.77000975608826,75.9351134300232,25.52235424518585,106.1827689409256,64.05577696099573,63.48337531089783,56.26913905143738,70.5331027507782,34.87319350242615,91.92904829978944,28.05446296626208,26.84241235256195,12.49078810214996,40.84223806858063,-30.03638684749604,83.36941301822662,57.631802558898926,56.66666626930237,50.0,65.41666388511658,26.87500417232513,88.54165971279144,55.79691711737185,50.72165131568909,50.0,62.771737575531006,30.84239363670349,81.92934393882751,62.1598639782062,51.249998807907104,50.0,70.83333134651184,18.75000298023224,102.0833283662796,50.26785710883536,50.0,50.0,64.79166746139526,27.812498807907104,86.97916865348816,57.29436694017175,54.170405864715576,50.0,66.71344637870789,24.92983043193817,91.78361594676971,60.826016932117696,60.88910698890686,50.0,70.56684494018555,19.14973258972168,101.41711235046388,53.672966330635305,50.22988915443421,50.0,67.18413829803467,24.223792552948,92.96034574508668,12.844136950312826,1.4212068170309,0.0,27.8553158044815,-41.782973706722245,69.63828951120374
35,DL,VGG19,42.91671301880661,0.5101173410610277,43.42683035986764,62.72640325585191,62.86458373069763,57.70833492279053,66.82291626930237,44.036462903022766,80.49478828907013,61.9731895777644,62.25026249885559,54.85960841178894,66.59740209579468,37.252917885780334,84.20409262180328,61.95195584881063,62.29166388511658,54.708331823349,66.77083373069763,36.61457896232605,84.86458659172058,62.126913058514496,62.60416507720947,56.40624761581421,66.66666865348816,41.01561605930328,82.05730020999908,62.13352278787263,61.93205714225769,55.76728582382202,66.64921045303345,39.44439888000488,82.97209739685059,65.78673270283913,66.93876385688782,56.20877146720886,71.86481952667236,32.72469937801361,95.3488916158676,62.20964229836756,62.124621868133545,56.20943903923035,66.74042344093323,40.412962436676025,82.53690004348755,24.36300153958098,24.39258098602295,12.02775686979293,33.30855071544647,-19.89343389868738,65.22974148392679,55.68877543721881,51.66666507720947,50.0,60.83333492279053,33.74999761581421,77.08333730697632,52.33242219808151,52.64188051223755,50.0,58.059704303741455,37.91044354438782,70.14926075935364,56.15646241574871,51.04166865348816,50.0,70.6250011920929,19.062498211860657,101.56250298023224,53.966836844171794,50.20833611488342,50.0,63.749998807907104,29.375001788139343,84.37499701976776,52.14798590358423,51.56967639923096,50.0,66.33542776107788,25.49685835838318,90.8385694026947,59.99076548887759,60.44465899467468,50.0,67.63020753860474,23.554688692092896,94.07551884651184,54.52152533190591,50.8472204208374,50.0,61.98531985282898,32.02202022075653,79.96329963207245,10.565401524381366,3.83283235132694,0.0,19.6253016591072,-29.4379524886608,49.063254147768
40,DL,VGG19,43.19131400147263,0.5117654946385598,43.70307949611119,63.5363522841006,64.63541388511658,56.40624761581421,68.48958134651184,38.28124701976776,86.61458194255829,62.876972373651,64.18532133102417,55.00211119651794,68.4155821800232,34.88190472126007,88.53578865528107,62.787840439348805,63.85416388511658,54.91666793823242,68.17708611488342,35.02604067325592,88.06771337985992,63.13988140651158,64.11458253860474,55.57291507720947,68.33333373069763,36.432287096977234,87.47396171092987,62.99883936132703,64.1379177570343,55.28242588043213,68.31705570220947,35.73048114776611,87.86900043487549,66.96882661508054,69.23238635063171,56.32909536361694,73.78586530685425,30.143940448760983,99.9710202217102,63.07223171603923,64.1153633594513,55.31145930290222,68.31536889076233,35.80559492111206,87.82123327255249,26.16515937498865,28.410926461219788,10.76664254069328,36.7824524641037,-28.25707234442234,75.80616734921932,56.23724497094447,53.33333611488342,50.0,60.624998807907104,34.06250178813934,76.56249701976776,53.84315872678951,52.91666388511658,50.0,62.68939375877381,30.96590936183929,81.72348439693451,49.5918367001019,50.0,49.58333373069763,61.04166507720947,32.39583671092987,78.22916209697723,60.289115854063816,53.33333611488342,50.0,73.1249988079071,15.312501788139343,107.81249701976776,48.26262938999096,50.20833611488342,50.0,61.70785427093506,32.43821859359741,79.26963567733765,60.38876425246803,59.63758826255798,51.72591209411621,66.47438406944275,29.603204131126404,88.59709203243256,52.20012412387498,50.22222399711609,50.0,56.12720251083374,40.80919623374939,65.31800627708435,10.056150053646792,3.13811041414737,0.0,14.37488496303558,-21.562327444553368,35.937212407588945
45,DL,VGG19,44.8451195298409,0.5028011896172349,45.34792071945814,63.01126699058377,64.0625,56.302082538604736,67.76041388511658,39.114585518836975,84.94791090488434,62.308218406171214,63.30227851867676,54.04273271560669,67.80104637145996,33.40526223182678,88.43851685523987,62.24787417723208,63.69791626930237,54.12499904632568,67.44791865348816,34.14061963558197,87.43229806423187,62.58290823625059,63.48958611488342,55.57291507720947,67.76041388511658,37.291666865348816,86.04166209697723,62.43943377416961,63.46185803413391,55.08983135223389,67.63113141059875,36.27788126468658,86.44308149814606,66.2345860685621,68.00563335418701,54.92228865623474,72.84500002861023,28.03822159767151,99.72906708717346,62.519622943839245,63.534015417099,55.18828630447388,67.60293841362,36.5663081407547,86.22491657733917,25.046971898373897,26.79249942302704,10.07271856069564,35.42211353778839,-27.951373904943488,73.44620600342753,55.8545920313621,52.49999761581421,50.0,61.45833134651184,32.81250298023224,78.6458283662796,54.26382945508374,53.448277711868286,50.0,59.30599570274353,36.04100644588471,73.26498925685883,53.99659865972946,50.0,49.79166686534881,68.33333373069763,21.97916656732557,96.14583402872088,55.365646358731446,50.0,50.0,62.5,31.25,81.25,51.19205658533134,50.001704692840576,50.0,61.94785237312317,32.07822144031525,79.86963093280792,59.82058255039916,59.7914457321167,50.0,65.24717807769775,27.12923288345337,88.11794519424438,53.41106543735582,51.13289952278137,50.0,58.71475338935852,36.92786991596222,71.7868834733963,9.870517383120497,6.262984871864311,0.0,19.24703568220138,-28.870553523302068,48.11758920550345
50,DL,VGG19,45.02807824465693,0.5180937805954291,45.54617202525236,63.01977001890844,62.968748807907104,56.09375238418579,69.63541507720947,35.78125834465027,89.947909116745,62.50732924257007,62.742018699646,53.44027280807495,69.41420435905457,29.47937548160553,93.375101685524,62.54400495363741,62.552082538604736,54.12499904632568,69.63541507720947,30.859375,92.90103912353516,62.54676860205981,62.91666626930237,55.05208373069763,69.27083134651184,33.72396230697632,90.59895277023315,62.57235164545021,62.79461979866028,54.42544221878052,69.580078125,31.69348835945129,92.31203198432922,66.71795370627423,67.93079972267151,54.77458834648132,74.97833967208862,24.468961358070374,105.28396666049956,62.61392393890692,62.7963662147522,54.245638847351074,69.58982348442078,31.22936189174652,92.60610044002532,25.21015153627615,25.52256286144256,8.49911123514175,39.01436030864715,-37.27376237511636,84.78723391890526,55.812075186748885,54.374998807907104,50.20833611488342,60.41666865348816,34.89583730697632,75.72916746139526,54.53973959903328,53.22580933570862,50.0,60.30534505844116,34.54198241233826,75.7633626461029,51.85799341344711,50.0,44.58333253860473,64.3750011920929,14.895829558372482,94.06250417232516,57.54251728708647,50.62500238418579,47.70833253860473,76.2499988079071,4.895833134651167,119.06249821186066,48.912135960192096,50.0,48.55419099330902,61.27147078514099,29.478271305561066,80.34739047288895,60.21285002328911,61.19487285614014,53.16298007965088,65.44227004051208,34.74404513835907,83.8612049818039,53.37154193192112,51.07142925262451,50.0,57.72075653076172,38.41886520385742,69.3018913269043,9.778306127658908,5.71839772164821,0.0,15.06056487560272,-22.59084731340408,37.65141218900679
