epoch,accuracy,auc,f1_score,fn,fp,loss,lr,mcc,npv,precision,recall,specificity,tn,tp,val_accuracy,val_auc,val_f1_score,val_fn,val_fp,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity,val_tn,val_tp
0,0.5546875,0.5963975787162781,0.5480062961578369,1053.0,1032.0,0.8363944292068481,0.01,0.10126545280218124,0.5500972270965576,0.566204309463501,0.5612499713897705,0.5552083253860474,1368.0,1347.0,0.5,0.5177083015441895,0.5,240.0,240.0,0.6976152658462524,0.0,0.5,0.5,0.5,0.5,240.0,240.0
1,0.6020833253860474,0.6338098645210266,0.5998548865318298,756.0,789.0,0.6862758994102478,0.01,0.19612963497638702,0.6012287735939026,0.5960061550140381,0.606249988079071,0.589062511920929,1131.0,1164.0,0.5,0.493268221616745,0.5,240.0,240.0,0.702925980091095,0.0,0.5,0.5,0.5,0.5,240.0,240.0
2,0.604687511920929,0.6539420485496521,0.6011590361595154,775.0,741.0,0.6649872660636902,0.01,0.2109719216823578,0.6039276123046875,0.6071049571037292,0.5963541865348816,0.614062488079071,1179.0,1145.0,0.5,0.47236543893814087,0.5,240.0,240.0,0.7007733583450317,0.0,0.5,0.5,0.5,0.5,240.0,240.0
3,0.6468750238418579,0.7072088122367859,0.6429077386856079,693.0,670.0,0.6219208240509033,0.01,0.2904748022556305,0.6432166695594788,0.64681077003479,0.6390625238418579,0.6510416865348816,1250.0,1227.0,0.43541666865348816,0.4070551097393036,0.6157391667366028,67.0,445.0,0.6992998123168945,-0.07939255982637405,0.4481481611728668,0.48135197162628174,0.8604166507720947,0.0729166641831398,35.0,413.0
4,0.6348958611488342,0.6999932527542114,0.6389718651771545,693.0,691.0,0.6377556324005127,0.0009999999,0.27963438630104065,0.6401455998420715,0.6397289037704468,0.6390625238418579,0.6401041746139526,1229.0,1227.0,0.5,0.5105816125869751,0.5127262473106384,213.0,277.0,0.6970597505569458,-0.01838112249970436,0.5072842240333557,0.4908088147640228,0.5562499761581421,0.4229166805744171,203.0,267.0
5,0.6677083373069763,0.7312988042831421,0.6679289937019348,640.0,630.0,0.605316162109375,0.0009999999,0.3389510214328766,0.6692853569984436,0.6701570749282837,0.6666666865348816,0.671875,1290.0,1280.0,0.518750011920929,0.5259483456611633,0.518173098564148,231.0,233.0,0.7414718270301819,0.03330278396606445,0.5156586170196533,0.5165975093841553,0.518750011920929,0.5145833492279053,247.0,249.0
6,0.6708333492279053,0.743475615978241,0.6697410941123962,633.0,634.0,0.589732825756073,0.0009999999,0.34052473306655884,0.670764148235321,0.669963538646698,0.6703125238418579,0.6697916388511658,1286.0,1287.0,0.5541666746139526,0.5959222912788391,0.5541025996208191,214.0,215.0,0.8202753067016602,0.10622046887874603,0.552150547504425,0.5530145764350891,0.5541666746139526,0.5520833134651184,265.0,266.0
7,0.6760416626930237,0.7529835104942322,0.6689109802246094,638.0,632.0,0.5805609822273254,0.0009999999,0.33907264471054077,0.6683530807495117,0.6698014736175537,0.6677083373069763,0.6708333492279053,1288.0,1282.0,0.59375,0.6419748067855835,0.5927563905715942,195.0,196.0,0.765899121761322,0.18544617295265198,0.5936828255653381,0.5925155878067017,0.59375,0.5916666388511658,284.0,285.0
8,0.6713541746139526,0.7464026212692261,0.6694727540016174,630.0,643.0,0.5840901136398315,0.0009999999,0.3374186158180237,0.6699742078781128,0.6673564314842224,0.671875,0.6651041507720947,1277.0,1290.0,0.6104166507720947,0.6687239408493042,0.6132015585899353,185.0,187.0,0.7188646197319031,0.2250712662935257,0.6132229566574097,0.6120331883430481,0.6145833134651184,0.6104166507720947,293.0,295.0
9,0.692187488079071,0.7706848382949829,0.692577064037323,585.0,602.0,0.5651737451553345,0.0009999999,0.38208264112472534,0.6918973326683044,0.6892101168632507,0.6953125,0.6864583492279053,1318.0,1335.0,0.625,0.6770637631416321,0.6227274537086487,181.0,180.0,0.7195690274238586,0.24778510630130768,0.6251027584075928,0.6242170929908752,0.6229166388511658,0.625,300.0,299.0
10,0.6838541626930237,0.7606679201126099,0.6849619746208191,612.0,592.0,0.5761741399765015,0.0009999999,0.37335601449012756,0.6843118071556091,0.6884210705757141,0.6812499761581421,0.6916666626930237,1328.0,1308.0,0.6583333611488342,0.695227861404419,0.6558338403701782,165.0,165.0,0.6698206663131714,0.312528520822525,0.6570605039596558,0.65625,0.65625,0.65625,315.0,315.0
