epoch,accuracy,auc,f1_score,fn,fp,loss,lr,mcc,npv,precision,recall,specificity,tn,tp,val_accuracy,val_auc,val_f1_score,val_fn,val_fp,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity,val_tn,val_tp
0,0.6244791746139526,0.6352522373199463,0.6184895038604736,970.0,967.0,0.6721466183662415,0.01,0.2408498227596283,0.6206778287887573,0.5965790748596191,0.5958333611488342,0.6208333373069763,1433.0,1430.0,0.5270833373069763,0.5757812857627869,0.5745890140533447,187.0,257.0,0.6874215006828308,0.07232894748449326,0.5255979299545288,0.5327273011207581,0.6104166507720947,0.4645833373069763,223.0,293.0
1,0.760937511920929,0.8204006552696228,0.753902792930603,467.0,482.0,0.5187343955039978,0.01,0.5063734650611877,0.7550378441810608,0.750904381275177,0.7567708492279053,0.7489583492279053,1438.0,1453.0,0.5833333134651184,0.5961979031562805,0.5861684083938599,189.0,223.0,0.6808823943138123,0.1417415589094162,0.5740217566490173,0.5661478638648987,0.606249988079071,0.5354166626930237,257.0,291.0
2,0.8255208134651184,0.8925572633743286,0.8195619583129883,334.0,364.0,0.4150814116001129,0.01,0.6369695067405701,0.8237727880477905,0.8133333325386047,0.8260416388511658,0.8104166388511658,1556.0,1586.0,0.5479166507720947,0.6198654770851135,0.5522919297218323,214.0,221.0,0.6800488233566284,0.09341137856245041,0.5425676703453064,0.546201229095459,0.5541666746139526,0.5395833253860474,259.0,266.0
3,0.8677083253860474,0.9419049024581909,0.8692969083786011,249.0,253.0,0.3079718351364136,0.01,0.7388585805892944,0.8705319166183472,0.8685030937194824,0.870312511920929,0.8682291507720947,1667.0,1671.0,0.6395833492279053,0.6981098055839539,0.6422431468963623,171.0,175.0,0.6388946771621704,0.27918684482574463,0.6382966637611389,0.6384297609329224,0.643750011920929,0.6354166865348816,305.0,309.0
4,0.8921874761581421,0.9625457525253296,0.8926092982292175,207.0,205.0,0.24755646288394928,0.01,0.7856398224830627,0.8925691246986389,0.8931178450584412,0.8921874761581421,0.8932291865348816,1715.0,1713.0,0.6395833492279053,0.681187093257904,0.6376322507858276,175.0,172.0,0.6563366055488586,0.2771250605583191,0.6372474431991577,0.6394129991531372,0.6354166865348816,0.6416666507720947,308.0,305.0
5,0.9369791746139526,0.983649730682373,0.9383286237716675,119.0,118.0,0.16418790817260742,0.01,0.8766787052154541,0.9380309581756592,0.9385096430778503,0.9380208253860474,0.9385416507720947,1802.0,1801.0,0.6041666865348816,0.6499239802360535,0.6049271821975708,190.0,189.0,0.9202864766120911,0.21043194830417633,0.6047348380088806,0.6054279804229736,0.6041666865348816,0.606249988079071,291.0,290.0
6,0.9536458253860474,0.9908581972122192,0.9536671042442322,89.0,89.0,0.1200917661190033,0.01,0.9073929190635681,0.95369952917099,0.9536458253860474,0.9536458253860474,0.9536458253860474,1831.0,1831.0,0.6458333134651184,0.6784961223602295,0.6424709558486938,174.0,167.0,0.9861682653427124,0.28971487283706665,0.6421495079994202,0.646934449672699,0.637499988079071,0.6520833373069763,313.0,306.0
7,0.9557291865348816,0.9927127957344055,0.9560248851776123,83.0,86.0,0.10826782137155533,0.01,0.912030816078186,0.9567499756813049,0.955278217792511,0.9567708373069763,0.9552083611488342,1834.0,1837.0,0.6041666865348816,0.671911895275116,0.60124272108078,193.0,187.0,1.0971674919128418,0.20836187899112701,0.6036728024482727,0.6054852604866028,0.5979166626930237,0.6104166507720947,293.0,287.0
8,0.9624999761581421,0.9947518110275269,0.961696207523346,73.0,74.0,0.09037449955940247,0.01,0.9235018491744995,0.9620844721794128,0.9614784121513367,0.9619791507720947,0.9614583253860474,1846.0,1847.0,0.6104166507720947,0.6548914909362793,0.6096124053001404,187.0,188.0,1.5447136163711548,0.21881824731826782,0.6099332571029663,0.6091476082801819,0.6104166507720947,0.6083333492279053,292.0,293.0
9,0.9770833253860474,0.9980690479278564,0.9771072268486023,43.0,45.0,0.05969316139817238,0.01,0.9541971683502197,0.9775863885879517,0.9765868782997131,0.9776041507720947,0.9765625,1875.0,1877.0,0.6583333611488342,0.7007487416267395,0.6573412418365479,165.0,163.0,1.3454196453094482,0.3166707456111908,0.6582070589065552,0.6589958071708679,0.65625,0.6604166626930237,317.0,315.0
10,0.9750000238418579,0.9945882558822632,0.9746934771537781,49.0,48.0,0.0818139836192131,0.01,0.9495307803153992,0.9746201634407043,0.9749869704246521,0.9744791388511658,0.9750000238418579,1872.0,1871.0,0.6729166507720947,0.7148242592811584,0.6700471043586731,161.0,152.0,0.9860370755195618,0.3480033278465271,0.6723150610923767,0.6772823929786682,0.6645833253860474,0.6833333373069763,328.0,319.0
11,0.9828125238418579,0.9976651072502136,0.9825640916824341,33.0,34.0,0.05596543475985527,0.01,0.9651115536689758,0.9827957153320312,0.982300877571106,0.9828125238418579,0.9822916388511658,1886.0,1887.0,0.6083333492279053,0.667087733745575,0.6090608239173889,188.0,187.0,1.6955240964889526,0.21876324713230133,0.6089646816253662,0.6096033453941345,0.6083333492279053,0.6104166507720947,293.0,292.0
12,0.9854166507720947,0.9986025094985962,0.9854166507720947,28.0,28.0,0.04104546457529068,0.01,0.9708333611488342,0.9854166507720947,0.9854166507720947,0.9854166507720947,0.9854166507720947,1892.0,1892.0,0.6458333134651184,0.689624547958374,0.6487499475479126,168.0,170.0,1.5766123533248901,0.29584553837776184,0.6483199596405029,0.6473029255867004,0.6499999761581421,0.6458333134651184,310.0,312.0
13,0.979687511920929,0.9977977871894836,0.9802000522613525,39.0,37.0,0.05753114074468613,0.01,0.9604324102401733,0.9797190427780151,0.9807090759277344,0.979687511920929,0.9807291626930237,1883.0,1881.0,0.6416666507720947,0.6859548687934875,0.64166659116745,172.0,172.0,1.654759168624878,0.28333333134651184,0.6416666507720947,0.6416666507720947,0.6416666507720947,0.6416666507720947,308.0,308.0
14,0.9921875,0.9997872114181519,0.9919310808181763,15.0,16.0,0.022422095760703087,0.0009999999,0.983862042427063,0.9921875,0.9916710257530212,0.9921875,0.9916666746139526,1904.0,1905.0,0.643750011920929,0.6774327158927917,0.6470832824707031,168.0,172.0,1.7237292528152466,0.2917175590991974,0.6475133895874023,0.64462810754776,0.6499999761581421,0.6416666507720947,308.0,312.0
15,0.9979166388511658,0.999968409538269,0.9979166388511658,4.0,4.0,0.011390340514481068,0.0009999999,0.9958333373069763,0.9979166388511658,0.9979166388511658,0.9979166388511658,0.9979166388511658,1916.0,1916.0,0.637499988079071,0.6837998032569885,0.6388461589813232,173.0,174.0,1.6692479848861694,0.27709656953811646,0.6389785408973694,0.6382536292076111,0.6395833492279053,0.637499988079071,306.0,307.0
