epoch,accuracy,auc,f1_score,fn,fp,loss,lr,mcc,npv,precision,recall,specificity,tn,tp,val_accuracy,val_auc,val_f1_score,val_fn,val_fp,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity,val_tn,val_tp
0,0.5994791388511658,0.6169052124023438,0.5849246978759766,990.0,974.0,0.7486445307731628,0.01,0.1739300787448883,0.5860940217971802,0.5914429426193237,0.5874999761581421,0.5901041626930237,1426.0,1410.0,0.5,0.5,0.5,240.0,240.0,5364.87939453125,0.0,0.5,0.5,0.5,0.5,240.0,240.0
1,0.625,0.671996533870697,0.6158879995346069,737.0,734.0,0.6518352627754211,0.01,0.23462511599063873,0.6180524826049805,0.6171100735664368,0.6161458492279053,0.6177083253860474,1186.0,1183.0,0.512499988079071,0.5015212893486023,0.6339454650878906,56.0,431.0,5.137550354003906,-0.007255019620060921,0.5233333110809326,0.49590644240379333,0.8833333253860474,0.10208333283662796,49.0,424.0
2,0.6468750238418579,0.7012832164764404,0.6471947431564331,674.0,683.0,0.6323426365852356,0.01,0.29364335536956787,0.6476376056671143,0.6459305286407471,0.6489583253860474,0.6442708373069763,1237.0,1246.0,0.4937500059604645,0.49094831943511963,0.48471367359161377,252.0,228.0,2.0186779499053955,-0.0005331615684553981,0.5034376978874207,0.5,0.4749999940395355,0.5249999761581421,252.0,228.0
3,0.6541666388511658,0.7033195495605469,0.650768518447876,666.0,678.0,0.6281785368919373,0.01,0.30033770203590393,0.6514838933944702,0.649068295955658,0.653124988079071,0.6468750238418579,1242.0,1254.0,0.6208333373069763,0.6929622292518616,0.6238830089569092,180.0,183.0,0.6542873382568359,0.24366934597492218,0.6207796335220337,0.6211180090904236,0.625,0.6187499761581421,297.0,300.0
4,0.6968749761581421,0.75273197889328,0.6946060061454773,583.0,592.0,0.5801823139190674,0.01,0.38827961683273315,0.6952199339866638,0.6931052207946777,0.6963541507720947,0.6916666626930237,1328.0,1337.0,0.6187499761581421,0.6654579043388367,0.6230215430259705,179.0,186.0,0.6680307984352112,0.23962952196598053,0.6204612851142883,0.6180698275566101,0.6270833611488342,0.612500011920929,294.0,301.0
5,0.6739583611488342,0.7357624769210815,0.674368143081665,626.0,621.0,0.6019787192344666,0.01,0.3508506417274475,0.6758341193199158,0.6757180094718933,0.6739583611488342,0.676562488079071,1299.0,1294.0,0.6270833611488342,0.7060417532920837,0.6410712003707886,165.0,188.0,0.6089621186256409,0.2649950683116913,0.6385615468025208,0.6262425184249878,0.65625,0.6083333492279053,292.0,315.0
6,0.699999988079071,0.7702003717422485,0.6937984824180603,591.0,582.0,0.5724841356277466,0.01,0.3893001973628998,0.6937167644500732,0.6954473853111267,0.692187488079071,0.6968749761581421,1338.0,1329.0,0.637499988079071,0.6749630570411682,0.6344245672225952,177.0,173.0,0.6774058938026428,0.270902544260025,0.633270263671875,0.6365545988082886,0.6312500238418579,0.6395833492279053,307.0,303.0
7,0.7093750238418579,0.788385808467865,0.7128772139549255,549.0,556.0,0.5528613328933716,0.01,0.424776554107666,0.7129020094871521,0.7114685773849487,0.714062511920929,0.7104166746139526,1364.0,1371.0,0.6187499761581421,0.6934352517127991,0.6194871068000793,182.0,184.0,0.6341363191604614,0.2375183254480362,0.6193548440933228,0.6182572841644287,0.6208333373069763,0.6166666746139526,296.0,298.0
8,0.7130208611488342,0.7875896692276001,0.7137140035629272,543.0,561.0,0.5532132983207703,0.01,0.4251646399497986,0.7148030996322632,0.7105262875556946,0.7171875238418579,0.707812488079071,1359.0,1377.0,0.6541666388511658,0.7030273079872131,0.6525793075561523,167.0,166.0,0.6487271189689636,0.3062489926815033,0.6531565189361572,0.6534446477890015,0.6520833373069763,0.6541666388511658,314.0,313.0
9,0.731249988079071,0.8098002672195435,0.7295053601264954,518.0,522.0,0.5245087742805481,0.01,0.4584346115589142,0.7295610308647156,0.7286902070045471,0.7302083373069763,0.7281249761581421,1398.0,1402.0,0.6000000238418579,0.6518207788467407,0.5999999642372131,192.0,192.0,0.7185946702957153,0.20000000298023224,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,288.0,288.0
