epoch,accuracy,auc,f1_score,fn,fp,loss,lr,mcc,npv,precision,recall,specificity,tn,tp,val_accuracy,val_auc,val_f1_score,val_fn,val_fp,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity,val_tn,val_tp
0,0.5848958492279053,0.6098127961158752,0.5601518154144287,1028.0,968.0,0.7545292973518372,0.01,0.13859553635120392,0.5689475536346436,0.5863248109817505,0.5716666579246521,0.5838541388511658,1432.0,1372.0,0.5,0.5,0.5,240.0,240.0,18525.05859375,0.0,0.5,0.5,0.5,0.5,240.0,240.0
1,0.6255208253860474,0.6683916449546814,0.6230536103248596,726.0,720.0,0.646416962146759,0.01,0.2472381740808487,0.6224035024642944,0.6238244771957397,0.621874988079071,0.625,1200.0,1194.0,0.49791666865348816,0.5117816925048828,0.49791666865348816,241.0,241.0,38.387577056884766,-0.004166666883975267,0.49791666865348816,0.49791666865348816,0.49791666865348816,0.49791666865348816,239.0,239.0
2,0.6447916626930237,0.6876641511917114,0.6438302397727966,675.0,700.0,0.6313648223876953,0.01,0.2842155992984772,0.6445102691650391,0.6401028037071228,0.6484375,0.6354166865348816,1220.0,1245.0,0.6000000238418579,0.6263260245323181,0.22310206294059753,411.0,23.0,0.6640245914459229,0.1335247904062271,0.5286493897438049,0.75,0.14374999701976776,0.9520833492279053,457.0,69.0
3,0.6494791507720947,0.6932721138000488,0.6491165161132812,675.0,672.0,0.6320182085037231,0.01,0.2986312210559845,0.6485774517059326,0.649452269077301,0.6484375,0.6499999761581421,1248.0,1245.0,0.5395833253860474,0.5575889348983765,0.5419853329658508,216.0,230.0,0.9719663262367249,0.07091506570577621,0.5366113781929016,0.5344129800796509,0.550000011920929,0.5208333134651184,250.0,264.0
4,0.6432291865348816,0.693022608757019,0.6420629620552063,688.0,684.0,0.6334064602851868,0.01,0.28564172983169556,0.642833948135376,0.6430062651634216,0.6416666507720947,0.643750011920929,1236.0,1232.0,0.59375,0.6401823163032532,0.5932454466819763,197.0,192.0,0.6579862236976624,0.18968428671360016,0.5927065014839172,0.5957894921302795,0.5895833373069763,0.6000000238418579,288.0,283.0
5,0.6499999761581421,0.6979510188102722,0.6484047770500183,676.0,674.0,0.6242207288742065,0.01,0.2971225082874298,0.647998034954071,0.6485922932624817,0.6479166746139526,0.6489583253860474,1246.0,1244.0,0.5958333611488342,0.6703298687934875,0.6014384627342224,190.0,194.0,0.6441113352775574,0.2000877410173416,0.6013306379318237,0.5991735458374023,0.6041666865348816,0.5958333611488342,286.0,290.0
6,0.6598958373069763,0.7158481478691101,0.660320520401001,646.0,664.0,0.6159654855728149,0.0009999999,0.31805649399757385,0.660558819770813,0.6573787331581116,0.6635416746139526,0.6541666388511658,1256.0,1274.0,0.6229166388511658,0.705531656742096,0.6229166388511658,181.0,181.0,0.6324090361595154,0.24583333730697632,0.6229166388511658,0.6229166388511658,0.6229166388511658,0.6229166388511658,299.0,299.0
7,0.6739583611488342,0.7201939225196838,0.6724616289138794,635.0,614.0,0.6055947542190552,0.0009999999,0.34969058632850647,0.6738534569740295,0.6766719222068787,0.6692708134651184,0.6802083253860474,1306.0,1285.0,0.6270833611488342,0.7082270383834839,0.626314103603363,179.0,180.0,0.6243382096290588,0.25209859013557434,0.6265457272529602,0.6257796287536621,0.6270833611488342,0.625,300.0,301.0
8,0.671875,0.7212722301483154,0.6679008603096008,637.0,638.0,0.600180983543396,0.0009999999,0.336098849773407,0.6683341860771179,0.6678813099861145,0.6682291626930237,0.6677083373069763,1282.0,1283.0,0.6354166865348816,0.7080381512641907,0.6333974003791809,175.0,177.0,0.6229947209358215,0.2667277455329895,0.635349452495575,0.6327800750732422,0.6354166865348816,0.6312500238418579,303.0,305.0
9,0.6781250238418579,0.7317388653755188,0.678309440612793,617.0,618.0,0.59376460313797,0.0009999999,0.35684898495674133,0.6787821054458618,0.6782925724983215,0.6786458492279053,0.6781250238418579,1302.0,1303.0,0.6312500238418579,0.7055967450141907,0.6283398866653442,179.0,177.0,0.621627688407898,0.2583475708961487,0.6287247538566589,0.6297070980072021,0.6270833611488342,0.6312500238418579,303.0,301.0
