folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
1,EfficientNetB4,128,0.3,0.3,32,1,0.6114583611488342,0.5972222089767456,0.604687511920929,0.5921875238418579,0.6001446843147278,0.6003929972648621,0.19748587906360626,0.6450573205947876,1137.0,783.0,759.0,1161.0,65.48869824409485,0.6083333492279053,0.5,1.0,0.0,0.6666666269302368,0.0,0.0,0.5049760937690735,0.0,480.0,0.0,480.0,2.428860902786255
2,EfficientNetB4,128,0.3,0.3,32,10,0.7083333134651184,0.7117306590080261,0.7046874761581421,0.7145833373069763,0.7077476382255554,0.7087762355804443,0.41988757252693176,0.793620765209198,1372.0,548.0,567.0,1353.0,145.40963125228882,0.6458333134651184,0.6465696692466736,0.6479166746139526,0.6458333134651184,0.647314727306366,0.6470719575881958,0.29384681582450867,0.7005468606948853,310.0,170.0,169.0,311.0,2.5475337505340576
3,EfficientNetB4,128,0.3,0.3,32,13,0.7854166626930237,0.7851196527481079,0.785937488079071,0.7848958373069763,0.7855346202850342,0.7857099175453186,0.570849597454071,0.8782184720039368,1507.0,413.0,411.0,1509.0,161.92700147628784,0.6979166865348816,0.699373722076416,0.6979166865348816,0.699999988079071,0.6987434029579163,0.6983585953712463,0.39793598651885986,0.7580099701881409,336.0,144.0,145.0,335.0,2.7928481101989746
4,EfficientNetB4,128,0.3,0.3,32,10,0.7630208134651184,0.7606438398361206,0.7630208134651184,0.7598958611488342,0.7617834210395813,0.7624674439430237,0.5231101512908936,0.8642638921737671,1459.0,461.0,455.0,1465.0,140.12687945365906,0.7291666865348816,0.7276507019996643,0.7291666865348816,0.7270833253860474,0.7279669642448425,0.7295128703117371,0.45630189776420593,0.7944315075874329,349.0,131.0,130.0,350.0,2.4547066688537598
5,EfficientNetB4,128,0.3,0.3,32,11,0.7541666626930237,0.7531120181083679,0.7562500238418579,0.7520833611488342,0.7545909881591797,0.7554762959480286,0.5084841251373291,0.8519231677055359,1444.0,476.0,468.0,1452.0,147.11608910560608,0.7333333492279053,0.7348642945289612,0.7333333492279053,0.7354166507720947,0.7341502904891968,0.7338017225265503,0.4687957763671875,0.7993532419204712,353.0,127.0,128.0,352.0,2.4709506034851074
6,EfficientNetB4,128,0.3,0.3,32,16,0.7520833611488342,0.7569262981414795,0.7541666626930237,0.7578125,0.7554861307144165,0.7554094195365906,0.5124016404151917,0.8539572358131409,1455.0,465.0,472.0,1448.0,201.22945976257324,0.6875,0.6876310110092163,0.6833333373069763,0.6895833611488342,0.6855179667472839,0.685234785079956,0.37303397059440613,0.7341709733009338,331.0,149.0,152.0,328.0,2.347731113433838
7,EfficientNetB4,128,0.3,0.3,32,0,0.5833333134651184,0.5809524059295654,0.5845833420753479,0.5557291507720947,0.5599775910377502,0.5600057244300842,0.11921758949756622,0.6208281517028809,1388.0,1012.0,997.0,1403.0,54.14975166320801,0.5,0.513481855392456,0.9125000238418579,0.1354166716337204,0.6594006419181824,0.49523812532424927,0.04271961748600006,0.501013457775116,65.0,415.0,42.0,438.0,2.3250157833099365
8,EfficientNetB4,128,0.3,0.3,32,0,0.5463541746139526,0.51998370885849,0.53125,0.5260416865348816,0.5422956347465515,0.537628173828125,0.07528658956289291,0.5442641973495483,1223.0,1177.0,1125.0,1275.0,53.84900903701782,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.4958333373069763,240.0,240.0,240.0,240.0,2.4006454944610596
9,EfficientNetB4,128,0.3,0.3,32,8,0.7135416865348816,0.7145822644233704,0.7171875238418579,0.7135416865348816,0.7157811522483826,0.7163980007171631,0.4308725595474243,0.8040779232978821,1370.0,550.0,543.0,1377.0,123.14669179916382,0.6875,0.6875,0.6875,0.6875,0.6869322061538696,0.6886159777641296,0.37500813603401184,0.7382855415344238,330.0,150.0,150.0,330.0,2.4359545707702637
10,EfficientNetB4,128,0.3,0.3,32,16,0.8010416626930237,0.7993763089179993,0.8010416626930237,0.7989583611488342,0.8001543879508972,0.8007484674453735,0.6000315546989441,0.9122351408004761,1534.0,386.0,382.0,1538.0,203.61430883407593,0.7437499761581421,0.743215024471283,0.7416666746139526,0.7437499761581421,0.742460310459137,0.7421717047691345,0.485433965921402,0.8181142210960388,357.0,123.0,124.0,356.0,2.6281843185424805
