epoch,accuracy,auc,f1_score,fn,fp,loss,lr,mcc,npv,precision,recall,specificity,tn,tp,val_accuracy,val_auc,val_f1_score,val_fn,val_fp,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity,val_tn,val_tp
0,0.551562488079071,0.5415383577346802,0.53627610206604,1133.0,1115.0,0.7265745997428894,0.01,0.07934258878231049,0.5399197340011597,0.5319059491157532,0.527916669845581,0.5442708134651184,1285.0,1267.0,0.5,0.5,0.5,240.0,240.0,8.67448902130127,0.0,0.5,0.5,0.5,0.5,240.0,240.0
1,0.6031249761581421,0.6324196457862854,0.5984649658203125,754.0,809.0,0.6790338158607483,0.01,0.18651756644248962,0.5957533121109009,0.5903797745704651,0.6072916388511658,0.5786458253860474,1111.0,1166.0,0.5,0.5,0.5,240.0,240.0,6.6068315505981445,0.0,0.5,0.5,0.5,0.5,240.0,240.0
2,0.6328125,0.6769739985466003,0.6341872811317444,692.0,722.0,0.6521719098091125,0.01,0.2638975977897644,0.6347353458404541,0.6297435760498047,0.6395833492279053,0.6239583492279053,1198.0,1228.0,0.5,0.5,0.5,240.0,240.0,7.293559551239014,0.0,0.5,0.5,0.5,0.5,240.0,240.0
3,0.6598958373069763,0.7032572031021118,0.6578762531280518,650.0,670.0,0.6347654461860657,0.01,0.31279537081718445,0.658235490322113,0.6546391844749451,0.6614583134651184,0.6510416865348816,1250.0,1270.0,0.5,0.5382834076881409,0.5,240.0,240.0,2.792344093322754,0.0,0.5,0.5,0.5,0.5,240.0,240.0
4,0.653124988079071,0.7158389091491699,0.6485207676887512,681.0,661.0,0.617694079875946,0.0009999999,0.3011374771595001,0.649246096611023,0.6521052718162537,0.645312488079071,0.6557291746139526,1259.0,1239.0,0.5,0.5,0.5,240.0,240.0,6.126288890838623,0.0,0.5,0.5,0.5,0.5,240.0,240.0
5,0.6901041865348816,0.7626304626464844,0.6901720762252808,598.0,589.0,0.5797926187515259,0.0009999999,0.38182348012924194,0.6899850964546204,0.6917843818664551,0.6885416507720947,0.6932291388511658,1331.0,1322.0,0.5791666507720947,0.617588996887207,0.62382972240448,147.0,267.0,0.7026510834693909,0.1338348537683487,0.5601905584335327,0.5550000071525574,0.6937500238418579,0.4437499940395355,213.0,333.0
6,0.7010416388511658,0.7742188572883606,0.69949871301651,579.0,573.0,0.5687016248703003,0.0009999999,0.400045782327652,0.699442982673645,0.7006269693374634,0.698437511920929,0.7015625238418579,1347.0,1341.0,0.5041666626930237,0.5804535150527954,0.5041025280952454,238.0,239.0,1.7150123119354248,0.006220467854291201,0.5021505355834961,0.5031185150146484,0.5041666626930237,0.5020833611488342,241.0,242.0
7,0.7072916626930237,0.7853824496269226,0.7052087187767029,568.0,562.0,0.5569665431976318,0.0009999999,0.4115118682384491,0.70521080493927,0.7063741087913513,0.7041666507720947,0.7072916626930237,1358.0,1352.0,0.5,0.5,0.5,240.0,240.0,5.144920349121094,0.0,0.5,0.5,0.5,0.5,240.0,240.0
8,0.715624988079071,0.7887852787971497,0.7144924402236938,552.0,541.0,0.5560352206230164,0.0009999999,0.4307650327682495,0.7142518162727356,0.716605544090271,0.7124999761581421,0.7182291746139526,1379.0,1368.0,0.5041666626930237,0.5858550071716309,0.5030769109725952,238.0,240.0,1.5948773622512817,0.004168701358139515,0.5021505355834961,0.5020747184753418,0.5041666626930237,0.5,240.0,242.0
9,0.7302083373069763,0.8038877844810486,0.7302248477935791,519.0,516.0,0.5382842421531677,9.999999e-05,0.4609469175338745,0.7301767468452454,0.7308294177055359,0.729687511920929,0.731249988079071,1404.0,1401.0,0.5,0.5145573019981384,0.5,240.0,240.0,3.7024760246276855,0.0,0.5,0.5,0.5,0.5,240.0,240.0
10,0.7322916388511658,0.8043294548988342,0.7331860065460205,512.0,513.0,0.537230908870697,9.999999e-05,0.4661669433116913,0.7331184148788452,0.7329515814781189,0.7333333492279053,0.7328125238418579,1407.0,1408.0,0.5,0.5669162273406982,0.5,240.0,240.0,2.66721510887146,0.0,0.5,0.5,0.5,0.5,240.0,240.0
