folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
1,ResNet152V2,128,0.3,0.3,32,10,0.9927083253860474,0.9932291507720947,0.9932291507720947,0.9932291507720947,0.9932290315628052,0.9932449460029602,0.9864740967750549,0.9997861981391907,1907.0,13.0,13.0,1907.0,173.5535249710083,0.7958333492279053,0.7962577939033508,0.7979166507720947,0.7958333492279053,0.7969551086425781,0.7977822422981262,0.5937774777412415,0.851883590221405,382.0,98.0,97.0,383.0,1.9974932670593262
2,ResNet152V2,128,0.3,0.3,32,12,0.9744791388511658,0.9750000238418579,0.9750000238418579,0.9750000238418579,0.974991500377655,0.9750472903251648,0.950031042098999,0.9972249865531921,1872.0,48.0,48.0,1872.0,204.28970789909363,0.7645833492279053,0.7645833492279053,0.7645833492279053,0.7645833492279053,0.7645832896232605,0.7645833492279053,0.5291666388511658,0.8344444036483765,367.0,113.0,113.0,367.0,1.9231386184692383
3,ResNet152V2,128,0.3,0.3,32,17,0.9979166388511658,0.9979166388511658,0.9979166388511658,0.9979166388511658,0.9979166388511658,0.9979166388511658,0.9958333373069763,0.9999579787254333,1916.0,4.0,4.0,1916.0,244.08813071250916,0.7770833373069763,0.7756813168525696,0.7708333134651184,0.7770833373069763,0.7731150388717651,0.7725379467010498,0.5479624271392822,0.8304904103279114,373.0,107.0,110.0,370.0,2.2921946048736572
4,ResNet152V2,128,0.3,0.3,32,12,0.9989583492279053,0.9979199171066284,0.9994791746139526,0.9979166388511658,0.9987099170684814,0.9994791746139526,0.9974194765090942,0.9999938607215881,1916.0,4.0,1.0,1919.0,208.47573256492615,0.8229166865348816,0.8229166865348816,0.8229166865348816,0.8229166865348816,0.8229166269302368,0.8229166865348816,0.6458333134651184,0.8670941591262817,395.0,85.0,85.0,395.0,2.312596082687378
5,ResNet152V2,128,0.3,0.3,32,13,0.9885416626930237,0.9885535836219788,0.9895833134651184,0.9885416626930237,0.9890782833099365,0.9895980954170227,0.9781717658042908,0.9994286298751831,1898.0,22.0,20.0,1900.0,215.6199975013733,0.8125,0.812889814376831,0.8145833611488342,0.8125,0.8137819766998291,0.8141129016876221,0.6271006464958191,0.8853103518486023,390.0,90.0,89.0,391.0,2.0011777877807617
6,ResNet152V2,128,0.3,0.3,32,7,0.9588541388511658,0.9578782916069031,0.9593750238418579,0.957812488079071,0.9586028456687927,0.9594298005104065,0.9172646999359131,0.9901526570320129,1839.0,81.0,78.0,1842.0,143.99185419082642,0.793749988079071,0.7933194041252136,0.7916666865348816,0.793749988079071,0.7919642329216003,0.7931186556816101,0.5854034423828125,0.8695964217185974,381.0,99.0,100.0,380.0,1.9667863845825195
7,ResNet152V2,128,0.3,0.3,32,13,0.995312511920929,0.9947971105575562,0.9958333373069763,0.9947916865348816,0.9953282475471497,0.9958333373069763,0.9906556010246277,0.999702513217926,1910.0,10.0,8.0,1912.0,205.4962556362152,0.7729166746139526,0.7724425792694092,0.7708333134651184,0.7729166746139526,0.7716930508613586,0.7712121605873108,0.5437713861465454,0.8504210114479065,371.0,109.0,110.0,370.0,1.9806640148162842
8,ResNet152V2,128,0.3,0.3,32,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,1920.0,0.0,0.0,1920.0,216.0518159866333,0.793749988079071,0.7949790954589844,0.7916666865348816,0.7958333492279053,0.7931862473487854,0.7928621172904968,0.5875896215438843,0.8731055855751038,382.0,98.0,100.0,380.0,1.9302146434783936
9,ResNet152V2,128,0.3,0.3,32,8,0.965624988079071,0.9656607508659363,0.9666666388511658,0.965624988079071,0.966144323348999,0.9667425155639648,0.9323669672012329,0.9926629662513733,1854.0,66.0,64.0,1856.0,154.81523251533508,0.78125,0.78125,0.78125,0.78125,0.7812499403953552,0.78125,0.5625,0.86502605676651,375.0,105.0,105.0,375.0,2.017634630203247
10,ResNet152V2,128,0.3,0.3,32,11,0.9979166388511658,0.9979155659675598,0.9973958134651184,0.9979166388511658,0.9976521134376526,0.9974116086959839,0.9953203797340393,0.9999662041664124,1916.0,4.0,5.0,1915.0,181.71485543251038,0.856249988079071,0.8547717928886414,0.8583333492279053,0.8541666865348816,0.8567306995391846,0.8573924899101257,0.7125346064567566,0.9111891388893127,410.0,70.0,68.0,412.0,2.313579559326172
11,ResNet152V2,128,0.3,0.3,32,26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,1920.0,0.0,0.0,1920.0,347.18435287475586,0.800000011920929,0.7995824813842773,0.7979166507720947,0.800000011920929,0.798776388168335,0.7982954382896423,0.5979380011558533,0.8520745038986206,384.0,96.0,97.0,383.0,2.088535785675049
