epoch,accuracy,auc,f1_score,fn,fp,loss,lr,mcc,npv,precision,recall,specificity,tn,tp,val_accuracy,val_auc,val_f1_score,val_fn,val_fp,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity,val_tn,val_tp
0,0.5869791507720947,0.5726271271705627,0.583220362663269,1037.0,1043.0,0.7314586043357849,0.01,0.16613991558551788,0.582493782043457,0.5665004253387451,0.5679166913032532,0.581250011920929,1357.0,1363.0,0.5,0.5,0.0,480.0,0.0,373.3261413574219,0.0,0.5,0.0,0.0,1.0,480.0,0.0
1,0.6156250238418579,0.6441443562507629,0.6052703261375427,756.0,756.0,0.6669884920120239,0.01,0.2130255103111267,0.6076560616493225,0.606249988079071,0.606249988079071,0.606249988079071,1164.0,1164.0,0.5,0.5619162321090698,0.5,240.0,240.0,1.2330180406570435,0.0,0.5,0.5,0.5,0.5,240.0,240.0
2,0.6484375,0.6853456497192383,0.6427009701728821,683.0,691.0,0.6438389420509338,0.01,0.28487542271614075,0.6431347727775574,0.6415975093841553,0.6442708373069763,0.6401041746139526,1229.0,1237.0,0.5,0.4982747435569763,0.5,240.0,240.0,2.677112102508545,0.0,0.5,0.5,0.5,0.5,240.0,240.0
3,0.6635416746139526,0.7188335657119751,0.6618452668190002,651.0,645.0,0.618954598903656,0.01,0.3253202736377716,0.662243664264679,0.6630094051361084,0.660937488079071,0.6640625,1275.0,1269.0,0.5,0.5863085985183716,0.5,240.0,240.0,1.5350311994552612,0.0,0.5,0.5,0.5,0.5,240.0,240.0
4,0.6781250238418579,0.7468660473823547,0.6803963780403137,613.0,614.0,0.5954583883285522,0.0009999999,0.36121103167533875,0.6808797121047974,0.680374801158905,0.6807291507720947,0.6802083253860474,1306.0,1307.0,0.53125,0.5819032192230225,0.5215757489204407,232.0,221.0,0.6799716949462891,0.056083496659994125,0.5292409658432007,0.5287846326828003,0.5166666507720947,0.5395833253860474,259.0,248.0
5,0.6958333253860474,0.7662758231163025,0.696848452091217,579.0,588.0,0.5725508332252502,0.0009999999,0.39249610900878906,0.6970298886299133,0.6951788663864136,0.698437511920929,0.6937500238418579,1332.0,1341.0,0.5979166626930237,0.6155599355697632,0.6030200123786926,174.0,229.0,0.6788774132728577,0.16100673377513885,0.5890692472457886,0.5719625949859619,0.637499988079071,0.5229166746139526,251.0,306.0
6,0.7135416865348816,0.780463695526123,0.7128710150718689,546.0,561.0,0.5602268576622009,0.0009999999,0.42368796467781067,0.7133830189704895,0.7100775241851807,0.715624988079071,0.707812488079071,1359.0,1374.0,0.6083333492279053,0.6389821767807007,0.6310239434242249,148.0,246.0,0.65542072057724,0.1795835942029953,0.5983609557151794,0.5743944644927979,0.6916666626930237,0.48750001192092896,234.0,332.0
7,0.7244791388511658,0.7930793166160583,0.7225274443626404,532.0,532.0,0.5480526685714722,0.0009999999,0.44613420963287354,0.7238278985023499,0.7229166626930237,0.7229166626930237,0.7229166626930237,1388.0,1388.0,0.5249999761581421,0.5784310102462769,0.5347077250480652,222.0,234.0,0.8353207111358643,0.04935598373413086,0.5165435075759888,0.5243902206420898,0.5375000238418579,0.512499988079071,246.0,258.0
8,0.7432291507720947,0.8146992921829224,0.7442788481712341,489.0,494.0,0.5250259041786194,0.0009999999,0.4882046580314636,0.7448421120643616,0.743376612663269,0.745312511920929,0.7427083253860474,1426.0,1431.0,0.6187499761581421,0.6624435782432556,0.6596411466598511,118.0,263.0,0.6454411149024963,0.205935537815094,0.6161351799964905,0.579200029373169,0.7541666626930237,0.4520833194255829,217.0,362.0
9,0.7479166388511658,0.8179473876953125,0.7464842200279236,484.0,491.0,0.5186167359352112,0.0009999999,0.49232470989227295,0.7472013235092163,0.7451997995376587,0.7479166388511658,0.7442708611488342,1429.0,1436.0,0.5854166746139526,0.6431596875190735,0.6248494386672974,151.0,249.0,0.6512154936790466,0.16682393848896027,0.5914121270179749,0.5692041516304016,0.6854166388511658,0.48124998807907104,231.0,329.0
10,0.7520833611488342,0.8283678293228149,0.751426637172699,474.0,483.0,0.5074548125267029,0.0009999999,0.5017032623291016,0.7518659830093384,0.7496111989021301,0.753125011920929,0.7484375238418579,1437.0,1446.0,0.5,0.5505728721618652,0.5,240.0,240.0,2.2995426654815674,0.0,0.5,0.5,0.5,0.5,240.0,240.0
11,0.7552083134651184,0.8327364325523376,0.7538577914237976,473.0,472.0,0.5002128481864929,0.0009999999,0.5079686045646667,0.753843367099762,0.7540385723114014,0.7536458373069763,0.7541666626930237,1448.0,1447.0,0.550000011920929,0.5787087678909302,0.5533300042152405,213.0,220.0,1.1155476570129395,0.09777025878429413,0.5470731258392334,0.5482546091079712,0.5562499761581421,0.5416666865348816,260.0,267.0
12,0.7739583253860474,0.8542707562446594,0.7758163213729858,428.0,434.0,0.47426849603652954,9.999999e-05,0.5512135028839111,0.776593029499054,0.7746624946594238,0.7770833373069763,0.7739583253860474,1486.0,1492.0,0.5041666626930237,0.5758636593818665,0.5041345953941345,238.0,239.0,1.4889662265777588,0.006218441296368837,0.5020833611488342,0.5031185150146484,0.5041666626930237,0.5020833611488342,241.0,242.0
13,0.7932291626930237,0.8754500150680542,0.7900745272636414,403.0,403.0,0.44712358713150024,9.999999e-05,0.5803183317184448,0.7902296185493469,0.7901041507720947,0.7901041507720947,0.7901041507720947,1517.0,1517.0,0.5270833373069763,0.5881423950195312,0.5270833373069763,227.0,227.0,1.186146855354309,0.05416666716337204,0.5270833373069763,0.5270833373069763,0.5270833373069763,0.5270833373069763,253.0,253.0
